id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CPSF1SF3B1	9	0.00011784	0.00094399	0.008214	497	8	-1.7662	0.99492	0.995	0.999999	3358	1	-1.7662
SRSF11IWS1	9	0.00011949	0.00095546	0.00829	498	9	-1.4813	0.99988	0.99987	0.999999	3944	0	-1.4813
HNRNPH1NRDE2	9	0.00011967	0.00095775	0.00829	499	9	-2.5312	0.99988	0.99987	0.999999	3943	0	-2.5312
DXONCBP1	9	0.00012004	0.00096005	0.00829	500	6	-2.2965	0.83836	0.94483	0.999999	2671	2	-2.2965
SMN1DCP1A	9	0.00012066	0.00096234	0.00829	501	9	-0.88144	0.99988	0.99987	0.999999	3941	0	-0.88144
NCBP1SF3B1	9	0.00012068	0.00096234	0.00829	502	8	-2.0979	0.99902	0.99902	0.999999	3632	0	-2.0979
CCNL1EXOSC2	9	0.00012088	0.00096464	0.008294	503	9	-1.6671	0.99937	0.99937	0.999999	3706	0	-1.6671
FIP1L1EXOSC5	9	0.00012216	0.00096922	0.008316	504	9	-0.76151	0.99988	0.99987	0.999999	3940	0	-0.76151
MTAPTRA2B	9	0.0001231	0.00097152	0.00832	505	9	-1.4407	0.99988	0.99987	0.999999	3939	0	-1.4407
CPSF6HNRNPA1	9	0.00012446	0.00098069	0.008365	506	9	-1.6222	0.99979	0.99979	0.999999	3878	0	-1.6222
CNOT7DIS3	9	0.00012449	0.00098069	0.008365	507	9	-1.5624	0.99988	0.99987	0.999999	3938	0	-1.5624
DOT1LTRA2B	9	0.00012488	0.00098299	0.008368	508	9	-2.0565	0.99988	0.99987	0.999999	3937	0	-2.0565
CSTF2TEXOSC2	9	0.00012557	0.00098987	0.00841	509	8	-1.1196	0.99837	0.99832	0.999999	3553	0	-1.1196
NUDT21EXOSC5	9	0.00012573	0.00099446	0.008432	510	9	-1.64	0.9997	0.99969	0.999999	3823	0	-1.64
CNOT7RBM26	9	0.00012603	0.00099675	0.008435	511	8	-2.0384	0.99904	0.99904	0.999999	3635	0	-2.0384
CNOT7NRDE2	9	0.00012692	0.0010082	0.008516	512	9	-2.061	0.99937	0.99937	0.999999	3707	0	-2.061
XRN1NCBP1	9	0.00012891	0.0010151	0.008557	513	6	-1.8161	0.50183	0.77386	0.999999	2057	3	-1.8161
SYMPKHNRNPC	9	0.00013114	0.001038	0.008733	514	8	-1.5419	0.99743	0.99731	0.999999	3480	0	-1.5419
CD81TRA2B	9	0.00013162	0.0010472	0.008791	515	9	-1.6085	0.99987	0.99985	0.999999	3934	0	-1.6085
FIP1L1CD81	9	0.00013269	0.0010633	0.008791	516	9	-1.4225	0.99987	0.99985	0.999999	3933	0	-1.4225
XRN2PABPN1	9	0.00013276	0.0010633	0.008791	517	9	-1.9184	0.99987	0.99985	0.999999	3932	0	-1.9184
SMN1SRRT	9	0.0001329	0.0010633	0.008791	518	9	-1.033	0.99987	0.99985	0.999999	3931	0	-1.033
CPSF6PABPN1	9	0.00013298	0.0010633	0.008791	519	9	-2.2564	0.99947	0.99948	0.999999	3736	0	-2.2564
WDR33TRA2B	9	0.0001331	0.0010633	0.008791	520	9	-1.9631	0.99987	0.99985	0.999999	3930	0	-1.9631
CCNL2SF3B1	9	0.00013317	0.0010633	0.008791	521	9	-1.5849	0.99987	0.99985	0.999999	3929	0	-1.5849
CCNL2NCBP1	9	0.00013323	0.0010633	0.008791	522	8	-1.419	0.99892	0.9989	0.999999	3613	0	-1.419
SRSF11SF3B1	9	0.00013378	0.0010679	0.008812	523	9	-2.0971	0.99987	0.99985	0.999999	3928	0	-2.0971
CDK12DIS3	9	0.00013412	0.0010725	0.008833	524	9	-1.1334	0.99987	0.99985	0.999999	3927	0	-1.1334
FIP1L1EXOSC4	9	0.00013494	0.0010816	0.008892	525	9	-1.1704	0.99987	0.99985	0.999999	3926	0	-1.1704
CCNL2EXOSC2	9	0.00013535	0.0010862	0.008913	526	9	-1.3135	0.99986	0.99985	0.999999	3925	0	-1.3135
RNASEH1SMG1	9	0.00013542	0.0010908	0.008933	527	9	-1.9598	0.99986	0.99985	0.999999	3924	0	-1.9598
controlEXOSC8	72	0.00013667	0.0023548	0.015469	528	48	-0.272	1.0	1.0	0.999999	4278	13	-0.272
CNOT7EXOSC5	9	0.00013708	0.0011023	0.008943	529	9	-1.8865	0.99986	0.99985	0.999999	3923	0	-1.8865
CDK12THOC5	9	0.00013715	0.0011023	0.008943	530	9	-1.0928	0.99986	0.99985	0.999999	3922	0	-1.0928
CNOT7UPF1	9	0.00013729	0.0011023	0.008943	531	9	-2.091	0.99986	0.99985	0.999999	3915	0	-2.091
FAM208ASMG1	9	0.00013755	0.0011023	0.008943	532	9	-1.8613	0.99974	0.99974	0.999999	3845	0	-1.8613
CDK13SMG1	9	0.00013763	0.0011023	0.008943	533	9	-2.1359	0.99986	0.99985	0.999999	3921	0	-2.1359
C17orf85HNRNPA1	9	0.00013868	0.0011069	0.008963	534	9	-1.6693	0.99986	0.99985	0.999999	3920	0	-1.6693
RNPC3NCBP1	9	0.00013932	0.0011115	0.008966	535	6	-2.0396	0.77864	0.92026	0.999999	2527	2	-2.0396
CCNHTRA2B	9	0.00013939	0.0011115	0.008966	536	9	-1.6412	0.99986	0.99985	0.999999	3919	0	-1.6412
NUDT21HNRNPC	9	0.00014087	0.0011229	0.009027	537	9	-1.3496	0.99986	0.99985	0.999999	3918	0	-1.3496
CPSF6PRMT5	9	0.00014101	0.0011252	0.009027	538	9	-0.99609	0.99986	0.99985	0.999999	3917	0	-0.99609
HNRNPH1ALYREF	9	0.0001413	0.0011252	0.009027	539	9	-2.0408	0.99986	0.99985	0.999999	3916	0	-2.0408
SMN1RBM7	9	0.00014252	0.0011344	0.009084	540	9	-0.66804	0.99986	0.99985	0.999999	3914	0	-0.66804
WDR33SRRT	9	0.00014434	0.0011459	0.009158	541	8	-1.6481	0.999	0.99899	0.999999	3625	0	-1.6481
CPSF1HNRNPA1	9	0.00014571	0.0011642	0.009271	542	9	-1.6329	0.99985	0.99985	0.999999	3913	0	-1.6329
CDK10EXOSC1	9	0.0001458	0.0011642	0.009271	543	3	0.30466	0.067742	0.23254	0.84412	1192	6	0.30466
CDK8HNRNPA1	9	0.00014637	0.0011711	0.009308	544	9	-1.6372	0.99985	0.99985	0.999999	3912	0	-1.6372
CDK13BCL2L1	9	0.00014867	0.0011849	0.0094	545	9	-1.2765	0.99985	0.99985	0.999999	3910	0	-1.2765
HNRNPH1RBM26	9	0.00014987	0.0011894	0.00942	546	9	-1.6213	0.99985	0.99984	0.999999	3909	0	-1.6213
ZRSR2TRA2B	9	0.00015172	0.0012101	0.009566	547	9	-2.1971	0.99973	0.99972	0.999999	3836	0	-2.1971
ERI1HNRNPA1	9	0.00015229	0.001217	0.009602	548	9	-1.4707	0.99985	0.99984	0.999999	3908	0	-1.4707
CDK12DDX39B	9	0.00015252	0.0012193	0.009603	549	9	-1.4278	0.99985	0.99984	0.999999	3907	0	-1.4278
NCBP1SMG7	9	0.00015342	0.0012376	0.00973	550	7	-1.9813	0.98782	0.99152	0.999999	3223	1	-1.9813
CPSF3SKIV2L2	9	0.00015542	0.0012468	0.009784	551	7	-1.3185	0.77372	0.91836	0.999999	2522	2	-1.3185
CDK12SMG7	9	0.00015599	0.0012514	0.009802	552	9	-1.069	0.99984	0.99984	0.999999	3906	0	-1.069
CSTF2TTRA2B	9	0.00015742	0.0012652	0.009892	553	9	-1.7922	0.99966	0.99967	0.999999	3810	0	-1.7922
NUDT21RBM26	9	0.00015796	0.0012697	0.00991	554	6	-1.0734	0.9258	0.97221	0.999999	2882	2	-1.0734
CCNCU2AF2	9	0.00016331	0.001311	0.010214	555	8	-1.1128	0.99524	0.9952	0.999999	3368	1	-1.1128
CDK12RBM27	9	0.00016452	0.0013248	0.010302	556	7	-0.9813	0.9986	0.99858	0.999999	3576	0	-0.9813
CCNCSRRT	9	0.00016708	0.0013454	0.010443	557	9	-0.81279	0.99983	0.99982	0.999999	3904	0	-0.81279
XRN2SMG1	9	0.00016784	0.0013477	0.010443	558	8	-1.8594	0.99859	0.99856	0.999999	3575	0	-1.8594
NCBP1C17orf85	9	0.00016917	0.0013592	0.010513	559	6	-1.4106	0.88598	0.96196	0.999999	2785	2	-1.4106
CDK9PABPN1	9	0.00016958	0.0013638	0.01053	560	9	-1.326	0.99983	0.99982	0.999999	3903	0	-1.326
NUDT21SMG6	9	0.00017014	0.0013684	0.010546	561	8	-1.5377	0.999	0.99899	0.999999	3627	0	-1.5377
CCNCIWS1	9	0.00017305	0.0013913	0.010684	562	9	-0.77587	0.99983	0.99981	0.999999	3901	0	-0.77587
DOT1LEXOSC7	9	0.00017326	0.0013913	0.010684	563	6	-0.61653	0.73538	0.90351	0.999999	2463	3	-0.61653
CPSF1NCBP1	9	0.00017359	0.0013936	0.010684	564	7	-2.0359	0.99835	0.99829	0.999999	3549	0	-2.0359
SMN1DIS3L	9	0.00017522	0.0014028	0.010735	565	9	-0.97276	0.9997	0.99969	0.999999	3824	0	-0.97276
CDK12EXOSC4	9	0.00017659	0.0014166	0.010802	566	9	-0.69047	0.99982	0.99981	0.999999	3899	0	-0.69047
PARNTRA2B	9	0.00017667	0.0014166	0.010802	567	9	-1.6027	0.99982	0.99981	0.999999	3898	0	-1.6027
CPSF3PTBP1	9	0.00017833	0.0014326	0.010905	568	7	-1.2299	0.9669	0.98687	0.999999	3123	2	-1.2299
SMN1ZFC3H1	9	0.0001801	0.0014418	0.01095	569	9	-1.8131	0.99982	0.99981	0.999999	3897	0	-1.8131
CCNL2U2AF2	9	0.00018036	0.0014441	0.01095	570	9	-0.88161	0.99982	0.99981	0.999999	3896	0	-0.88161
CCNL2MDM2	9	0.00018143	0.0014464	0.01095	571	9	-1.1694	0.99982	0.99981	0.999999	3895	0	-1.1694
PAPOLGNCBP1	9	0.00018187	0.0014487	0.01095	572	6	-2.3674	0.55061	0.80493	0.999999	2144	3	-2.3674
CDK12CD81	9	0.00018749	0.0014854	0.011208	573	9	-1.3817	0.99981	0.9998	0.999999	3894	0	-1.3817
CDK7HNRNPC	9	0.00018868	0.0014991	0.011287	574	7	-1.1374	0.95703	0.98259	0.999999	3056	1	-1.1374
SMN1CD81	9	0.00018961	0.0015037	0.011287	575	9	-0.94836	0.99981	0.9998	0.999999	3893	0	-0.94836
CNOT7CD81	9	0.00018979	0.0015037	0.011287	576	9	-1.6289	0.99981	0.9998	0.999999	3892	0	-1.6289
RNASELSMG1	9	0.00019054	0.0015083	0.011302	577	9	-1.7938	0.99981	0.9998	0.999999	3891	0	-1.7938
CSTF1SMG1	9	0.00019197	0.001529	0.011437	578	8	-1.528	0.99886	0.99884	0.999999	3603	0	-1.528
RNASEH2ATRA2B	9	0.00019278	0.0015358	0.011468	579	9	-1.8079	0.99981	0.9998	0.999999	3890	0	-1.8079
CPSF6EXOSC4	9	0.00019486	0.0015565	0.0116	580	9	-1.4197	0.99975	0.99976	0.999999	3848	0	-1.4197
PAPOLATHOC2	9	0.00019534	0.0015588	0.0116	581	9	-0.62027	0.9998	0.9998	0.999999	3889	0	-0.62027
TAF4HNRNPA1	9	0.00019695	0.0015748	0.011699	582	9	-1.5298	0.99925	0.99925	0.999999	3674	0	-1.5298
AQRNCBP1	9	0.00019824	0.001584	0.011747	583	8	-1.9798	0.99431	0.99456	0.999999	3338	1	-1.9798
NUDT21EXOSC3	9	0.00020063	0.0015978	0.011829	584	9	-1.563	0.9998	0.9998	0.999999	3887	0	-1.563
CCNL1PABPN1	9	0.00020151	0.0016047	0.011859	585	9	-1.668	0.9998	0.9998	0.999999	3886	0	-1.668
CCNL2SRSF1	9	0.00020431	0.001623	0.01193	586	9	-1.4783	0.99977	0.99977	0.999999	3859	0	-1.4783
RNGTTNCBP1	9	0.00020446	0.0016253	0.01193	587	8	-1.4316	0.91518	0.96918	0.999999	2850	1	-1.4316
CDK10SMG1	9	0.00020446	0.0016253	0.01193	588	9	-1.4547	0.9998	0.9998	0.999999	3885	0	-1.4547
CPSF6BCL2L1	9	0.00020476	0.0016253	0.01193	589	9	-1.8219	0.9998	0.9998	0.999999	3884	0	-1.8219
HNRNPH1UPF1	9	0.00020603	0.0016322	0.01196	590	9	-2.5004	0.9997	0.9997	0.999999	3829	0	-2.5004
CCNL2BCL2L1	9	0.00020685	0.0016437	0.012024	591	9	-1.5215	0.99979	0.99979	0.999999	3882	0	-1.5215
CDK12EXOSC7	9	0.00020927	0.0016551	0.012087	592	9	-1.023	0.99979	0.99979	0.999999	3880	0	-1.023
CDK11BEXOSC2	9	0.00021058	0.001662	0.012113	593	9	-1.0881	0.99946	0.99948	0.999999	3735	0	-1.0881
CD81EXOSC2	9	0.00021079	0.0016643	0.012113	594	9	-1.0675	0.99979	0.99979	0.999999	3879	0	-1.0675
WDR33NRDE2	9	0.0002122	0.0016781	0.012189	595	8	-2.0965	0.99908	0.99909	0.999999	3647	0	-2.0965
SRSF11EXOSC6	9	0.00021243	0.0016804	0.012189	596	9	-1.3737	0.99979	0.99979	0.999999	3876	0	-1.3737
CTIFSMG1	9	0.00021275	0.001685	0.012202	597	8	-1.2771	0.993	0.9938	0.999999	3299	1	-1.2771
NUDT21HNRNPA1	9	0.00021315	0.0016895	0.012215	598	9	-2.3758	0.99979	0.99979	0.999999	3875	0	-2.3758
MOV10EXOSC2	9	0.0002156	0.0017079	0.012327	599	9	-1.303	0.9994	0.99941	0.999999	3716	0	-1.303
ELAC2HNRNPC	9	0.00021766	0.001724	0.012422	600	7	-1.1045	0.9775	0.98889	0.999999	3167	1	-1.1045
NCBP1BRCA2	9	0.0002186	0.0017285	0.012426	601	6	-1.5306	0.48742	0.76441	0.999999	2042	2	-1.5306
RNASEH2CPABPN1	9	0.00021897	0.0017331	0.012426	602	9	-2.3357	0.99978	0.99979	0.999999	3873	0	-2.3357
SMN1SMG1	9	0.00021904	0.0017331	0.012426	603	9	-1.984	0.99944	0.99946	0.999999	3727	0	-1.984
SYMPKTRA2B	9	0.00021992	0.0017423	0.012437	604	9	-2.1122	0.99978	0.99979	0.999999	3872	0	-2.1122
CDK12UPF3B	9	0.00022024	0.0017446	0.012437	605	9	-0.81886	0.99978	0.99979	0.999999	3871	0	-0.81886
CPSF2TRA2B	9	0.00022077	0.0017492	0.012437	606	9	-1.7052	0.99978	0.99979	0.999999	3870	0	-1.7052
CPSF4PABPN1	9	0.00022088	0.0017492	0.012437	607	9	-1.8724	0.99978	0.99979	0.999999	3869	0	-1.8724
HNRNPH1BCL2L1	9	0.00022098	0.0017492	0.012437	608	9	-2.2355	0.99978	0.99979	0.999999	3868	0	-2.2355
ERCC2SMG1	9	0.00022247	0.0017538	0.01245	609	9	-1.3306	0.99978	0.99979	0.999999	3867	0	-1.3306
CCNT2EXOSC8	9	0.00022383	0.0017607	0.012478	610	9	-0.88272	0.99934	0.99934	0.999999	3697	0	-0.88272
CPSF3HNRNPA1	9	0.00022591	0.0017882	0.012652	611	9	-1.3758	0.99977	0.99978	0.999999	3866	0	-1.3758
NCBP1EXOSC5	9	0.00022866	0.0018042	0.01274	612	7	-2.3966	0.94927	0.97952	0.999999	2998	2	-2.3966
C17orf85SMG1	9	0.00022896	0.0018065	0.01274	613	9	-1.3233	0.99977	0.99978	0.999999	3865	0	-1.3233
PAPOLAZFC3H1	9	0.00023017	0.0018111	0.012752	614	9	-1.183	0.99977	0.99978	0.999999	3864	0	-1.183
CD81PABPN1	9	0.00023183	0.0018295	0.01286	615	9	-1.5035	0.99977	0.99978	0.999999	3861	0	-1.5035
SMN1EXOSC7	9	0.00023339	0.0018455	0.012947	616	9	-1.231	0.99977	0.99977	0.999999	3860	0	-1.231
XRN2EXOSC2	9	0.00023361	0.0018478	0.012947	617	9	-1.202	0.99977	0.99977	0.999999	3858	0	-1.202
SMN1HNRNPA1	9	0.00023424	0.0018524	0.012953	618	9	-1.886	0.99946	0.99948	0.999999	3731	0	-1.886
DXOEXOSC2	9	0.00023461	0.0018547	0.012953	619	9	-1.1546	0.99977	0.99977	0.999999	3857	0	-1.1546
CCNCBCL2L1	9	0.00023551	0.0018593	0.012964	620	9	-1.2319	0.99976	0.99977	0.999999	3856	0	-1.2319
HNRNPH1PRMT5	9	0.00023675	0.0018708	0.013002	621	9	-1.6792	0.99976	0.99977	0.999999	3855	0	-1.6792
NCBP1IWS1	9	0.00023687	0.0018708	0.013002	622	6	-1.7839	0.97201	0.98789	0.999999	3146	1	-1.7839
CCNHPABPN1	9	0.00023845	0.0018868	0.013087	623	9	-1.8655	0.99976	0.99977	0.999999	3854	0	-1.8655
CDK20NCBP1	9	0.00023901	0.0018891	0.013087	624	6	-1.3337	0.58889	0.82925	0.999999	2210	3	-1.3337
CDK11BTRA2B	9	0.00023936	0.0018937	0.013098	625	9	-1.152	0.99976	0.99977	0.999999	3853	0	-1.152
FIP1L1SMG6	9	0.00024016	0.0019075	0.013167	626	9	-0.98743	0.99976	0.99977	0.999999	3852	0	-0.98743
CDK12EXOSC5	9	0.00024043	0.0019098	0.013167	627	9	-1.1892	0.99957	0.99959	0.999999	3771	0	-1.1892
RNGTTEXOSC1	9	0.00024202	0.0019167	0.013193	628	6	-0.48845	0.73466	0.90321	0.999999	2461	3	-0.48845
CDK7NCBP1	9	0.0002427	0.0019212	0.013204	629	8	-2.2404	0.92433	0.97181	0.999999	2876	1	-2.2404
CPSF6CD81	9	0.00024594	0.0019511	0.013366	630	9	-1.498	0.99975	0.99976	0.999999	3851	0	-1.498
CDK9SF3B1	9	0.00024598	0.0019511	0.013366	631	7	-1.9559	0.95026	0.97986	0.999999	3006	1	-1.9559
ELAC2SRSF1	9	0.0002481	0.0019648	0.013439	632	7	-0.9571	0.67691	0.88162	0.999999	2384	2	-0.9571
CCNCRBM27	9	0.00025017	0.0019786	0.013512	633	9	-0.59737	0.99975	0.99976	0.999999	3850	0	-0.59737
FIP1L1EXOSC7	9	0.000253	0.0019947	0.013594	634	9	-1.2398	0.99965	0.99965	0.999999	3805	0	-1.2398
CSTF2PABPN1	9	0.00025435	0.0019969	0.013594	635	9	-1.5606	0.99975	0.99975	0.999999	3847	0	-1.5606
C17orf85TRA2B	9	0.00025665	0.0020222	0.013744	636	9	-1.5437	0.99974	0.99975	0.999999	3846	0	-1.5437
CDK13EXOSC8	9	0.00025957	0.0020359	0.013816	637	9	-0.69799	0.99974	0.99974	0.999999	3844	0	-0.69799
PAN2TRA2B	9	0.00025982	0.0020428	0.013841	638	9	-1.5878	0.99974	0.99974	0.999999	3843	0	-1.5878
CDK7TRA2B	9	0.00026402	0.0020749	0.014037	639	9	-1.7912	0.99974	0.99974	0.999999	3841	0	-1.7912
CPSF4HNRNPA1	9	0.00026576	0.002091	0.014123	640	9	-1.0068	0.99973	0.99974	0.999999	3840	0	-1.0068
CPSF6RBM26	9	0.00026797	0.0021139	0.014256	641	9	-1.0284	0.99955	0.99956	0.999999	3765	0	-1.0284
CDK20TRA2B	9	0.00027005	0.0021231	0.014295	642	9	-1.5248	0.99973	0.99973	0.999999	3839	0	-1.5248
DBR1PTBP1	9	0.00027119	0.00213	0.014319	643	9	-0.49966	0.99973	0.99973	0.999999	3838	0	-0.49966
CCNCZC3H18	9	0.00027272	0.0021415	0.014374	644	9	-0.82332	0.99973	0.99973	0.999999	3837	0	-0.82332
ERCC2TRA2B	9	0.00027646	0.002169	0.014536	645	9	-1.1966	0.99972	0.99972	0.999999	3835	0	-1.1966
WDR33EXOSC7	9	0.00027751	0.0021736	0.014544	646	8	-1.3094	0.99321	0.99394	0.999999	3309	1	-1.3094
CDK20HNRNPA1	9	0.00027867	0.0021919	0.014645	647	9	-1.3614	0.99972	0.99972	0.999999	3834	0	-1.3614
FAM208APABPN1	9	0.00028673	0.0022562	0.01505	648	9	-1.7675	0.99971	0.99971	0.999999	3833	0	-1.7675
ERCC2NCBP1	9	0.0002926	0.0022699	0.015111	649	6	-2.0789	0.70764	0.893	0.999999	2424	3	-2.0789
CPSF4NCBP1	9	0.00029339	0.0022722	0.015111	650	6	-1.7044	0.76318	0.91423	0.999999	2511	3	-1.7044
CCNCZCCHC8	9	0.00029472	0.0022906	0.015209	651	9	-0.6735	0.99971	0.9997	0.999999	3831	0	-0.6735
RNGTTPABPN1	9	0.00029568	0.0022998	0.015247	652	9	-1.3238	0.9997	0.9997	0.999999	3830	0	-1.3238
FIP1L1NRDE2	9	0.00029734	0.0023181	0.015337	653	9	-1.1358	0.9997	0.9997	0.999999	3828	0	-1.1358
FIP1L1BRCA2	9	0.00029803	0.0023204	0.015337	654	9	-0.93647	0.9997	0.9997	0.999999	3827	0	-0.93647
CPSF6EXOSC6	9	0.00030137	0.002341	0.015417	655	9	-1.2787	0.9997	0.99969	0.999999	3826	0	-1.2787
CCNCSRSF1	9	0.00030161	0.002341	0.015417	656	9	-1.4115	0.99935	0.99935	0.999999	3701	0	-1.4115
NUDT21UPF2	9	0.00030165	0.0023433	0.015417	657	9	-1.6393	0.9997	0.99969	0.999999	3825	0	-1.6393
FIP1L1U2AF2	9	0.00030399	0.002364	0.015506	658	8	-1.2945	0.99687	0.99678	0.999999	3445	0	-1.2945
CCNL2THOC2	9	0.00030787	0.0023869	0.015609	659	9	-1.0089	0.99969	0.99969	0.999999	3822	0	-1.0089
BRCA1EXOSC2	9	0.00030791	0.0023869	0.015609	660	8	-1.5414	0.97951	0.98935	0.999999	3175	1	-1.5414
REXO2EXOSC8	9	0.00031052	0.0023961	0.015622	661	9	-0.87092	0.9993	0.9993	0.999999	3688	0	-0.87092
C17orf85EXOSC2	9	0.00031073	0.0023961	0.015622	662	9	-0.6539	0.99969	0.99969	0.999999	3821	0	-0.6539
HNRNPH1DDX39B	9	0.00031217	0.002403	0.015643	663	9	-2.2863	0.99969	0.99969	0.999999	3820	0	-2.2863
CDK9control	72	0.00031487	0.0049792	0.025872	664	45	-0.43286	0.012321	0.11392	0.529804	834	25	-0.43286
DXOBCL2L1	9	0.00031755	0.0024397	0.015849	665	9	-0.56703	0.99968	0.99968	0.999999	3818	0	-0.56703
CSTF1PABPN1	9	0.00031814	0.002442	0.015849	666	9	-1.9806	0.99968	0.99968	0.999999	3817	0	-1.9806
PAN3NCBP1	9	0.00032315	0.0024787	0.016063	667	8	-1.8768	0.8123	0.9338	0.999999	2607	1	-1.8768
CDK9SRRT	9	0.00032541	0.0024993	0.016173	668	7	-1.4039	0.6187	0.84774	0.999999	2262	1	-1.4039
NUDT21EXOSC4	9	0.00032796	0.002528	0.016334	669	9	-1.3284	0.99967	0.99967	0.999999	3814	0	-1.3284
DBR1EXOSC8	9	0.00033129	0.0025567	0.016494	670	9	-0.7159	0.99967	0.99967	0.999999	3813	0	-0.7159
CDK11ASMG1	9	0.00033266	0.0025659	0.016499	671	8	-1.3415	0.998	0.9979	0.999999	3524	0	-1.3415
CDK9TRA2B	9	0.00033312	0.0025682	0.016499	672	9	-1.5459	0.99967	0.99967	0.999999	3812	0	-1.5459
SRSF11TRA2B	9	0.0003342	0.0025704	0.016499	673	9	-2.0053	0.99967	0.99967	0.999999	3811	0	-2.0053
REXO2NCBP1	9	0.0003356	0.0025727	0.016499	674	7	-2.1006	0.88929	0.96277	0.999999	2791	1	-2.1006
CDK11APABPN1	9	0.00033991	0.0025934	0.016582	675	9	-1.8696	0.99966	0.99966	0.999999	3809	0	-1.8696
NUDT21EXOSC9	9	0.00033995	0.0025934	0.016582	676	6	-0.86807	0.10224	0.30646	0.999999	1291	3	-0.86807
C17orf85BCL2L1	9	0.0003432	0.0026301	0.016757	677	9	-0.99945	0.99966	0.99966	0.999999	3808	0	-0.99945
WDR33THOC5	9	0.00034351	0.0026324	0.016757	678	6	-0.80214	0.97806	0.989	0.999999	3169	1	-0.80214
C17orf85EXOSC8	9	0.00034367	0.0026324	0.016757	679	9	-0.48626	0.99966	0.99966	0.999999	3807	0	-0.48626
TAF4SRSF1	9	0.00034521	0.002653	0.016864	680	8	-0.79755	0.57808	0.82235	0.999999	2191	1	-0.79755
CDK13HNRNPC	9	0.00034946	0.0026737	0.01696	681	7	-1.1111	0.98966	0.99218	0.999999	3243	1	-1.1111
CPSF2SF3B1	9	0.00034985	0.002676	0.01696	682	9	-0.9436	0.99965	0.99965	0.999999	3804	0	-0.9436
CPSF4TRA2B	9	0.00035095	0.0026874	0.017007	683	9	-1.5004	0.99954	0.99955	0.999999	3761	0	-1.5004
PARNPABPN1	9	0.00035467	0.0027104	0.017127	684	9	-3.0998	0.99965	0.99964	0.999999	3803	0	-3.0998
CCNCDIS3	9	0.00035952	0.0027471	0.017305	685	8	-1.0203	0.98984	0.99224	0.999999	3245	1	-1.0203
PARNEXOSC8	9	0.00035971	0.0027471	0.017305	686	9	-0.47877	0.99964	0.99963	0.999999	3801	0	-0.47877
FIP1L1BCL2L1	9	0.0003607	0.002754	0.017305	687	9	-1.7011	0.99964	0.99963	0.999999	3800	0	-1.7011
CDK12IWS1	9	0.00036135	0.0027563	0.017305	688	9	-0.83453	0.99964	0.99963	0.999999	3799	0	-0.83453
ELAC2HNRNPA1	9	0.00036185	0.0027586	0.017305	689	9	-1.2658	0.99964	0.99963	0.999999	3798	0	-1.2658
CCNHEXOSC2	9	0.0003635	0.0027746	0.017381	690	9	-1.4953	0.99964	0.99963	0.999999	3797	0	-1.4953
SMN1SKIV2L2	9	0.00036932	0.0028228	0.017646	691	9	-1.0861	0.99963	0.99963	0.999999	3796	0	-1.0861
CCNT2PABPN1	9	0.00036999	0.0028251	0.017646	692	9	-1.8659	0.99963	0.99963	0.999999	3795	0	-1.8659
CDK12UPF1	9	0.00037109	0.0028343	0.017677	693	9	-1.0363	0.99959	0.99961	0.999999	3781	0	-1.0363
CPSF2HNRNPA1	9	0.00037235	0.0028411	0.017695	694	9	-1.36	0.99963	0.99963	0.999999	3794	0	-1.36
CCNCPARP1	9	0.00037741	0.0028847	0.01794	695	8	-1.1973	0.99717	0.99707	0.999999	3466	0	-1.1973
SETDB1SMG1	9	0.00037823	0.0028916	0.017957	696	8	-1.5121	0.99866	0.99865	0.999999	3579	0	-1.5121
CCNL1SMG1	9	0.00038029	0.0029077	0.018031	697	9	-1.624	0.99937	0.99937	0.999999	3705	0	-1.624
PAN2PABPN1	9	0.00038226	0.0029146	0.018048	698	9	-2.82	0.99962	0.99962	0.999999	3792	0	-2.82
PAPOLASF3B1	9	0.00038341	0.0029191	0.01805	699	9	-2.1584	0.99947	0.99949	0.999999	3738	0	-2.1584
CDK7HNRNPA1	9	0.00038747	0.002949	0.018159	700	9	-1.4485	0.99961	0.99962	0.999999	3790	0	-1.4485
XRN2HNRNPA1	9	0.00038782	0.002949	0.018159	701	9	-1.0716	0.99961	0.99962	0.999999	3789	0	-1.0716
CCNL2UPF1	9	0.00038835	0.0029513	0.018159	702	9	-0.80277	0.99961	0.99962	0.999999	3788	0	-0.80277
RNGTTEXOSC2	9	0.00038985	0.0029536	0.018159	703	7	-1.5855	0.99215	0.9933	0.999999	3285	1	-1.5855
NCBP1RBM7	9	0.00039085	0.0029581	0.018161	704	7	-1.9557	0.93658	0.97551	0.999999	2928	2	-1.9557
NUDT21DIS3	9	0.00039218	0.0029673	0.018166	705	9	-1.6759	0.99948	0.9995	0.999999	3740	0	-1.6759
CPSF3SRRT	9	0.00039222	0.0029673	0.018166	706	8	-0.98816	0.91208	0.96832	0.999999	2844	1	-0.98816
DBR1BCL2L1	9	0.00039613	0.0029788	0.01821	707	9	-0.61432	0.9996	0.99961	0.999999	3786	0	-0.61432
CDK13SF3B1	9	0.0003972	0.0029903	0.018255	708	9	-1.135	0.9996	0.99961	0.999999	3785	0	-1.135
