id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CPSF1PARP1	9	0.014634	0.066592	0.229929	1253	7	-0.48561	0.99447	0.99453	0.999999	3416	1	-0.48561
FAM208AEXOSC7	9	0.0147	0.066828	0.2304	1254	4	0.15303	0.22004	0.50047	0.999999	1662	5	0.15303
XRN2SKIV2L2	9	0.014703	0.066835	0.2304	1255	4	0.073062	0.56341	0.81127	0.999999	2224	4	0.073062
DOT1LEXOSC1	9	0.014758	0.067106	0.231148	1256	5	-0.24693	0.01638	0.075862	0.393062	835	3	-0.24693
MCL1PTBP1	9	0.014869	0.067539	0.232456	1257	6	-0.69372	0.73699	0.90174	0.999999	2545	2	-0.69372
WDR33CD81	9	0.015009	0.06809	0.234164	1258	7	-0.74824	0.8117	0.9325	0.999999	2695	1	-0.74824
CDK12SMG6	9	0.01507	0.068301	0.234703	1259	7	-0.79686	0.99906	0.99907	0.999999	3692	0	-0.79686
SMN1EXOSC4	9	0.01515	0.068613	0.2354	1260	7	-0.45923	0.9952	0.99511	0.999999	3438	1	-0.45923
CDK11BEXOSC1	9	0.015256	0.068969	0.236432	1261	5	-0.37478	0.74261	0.90393	0.999999	2556	3	-0.37478
CDK10SKIV2L2	9	0.015352	0.06932	0.237447	1262	3	-0.0055081	0.18963	0.46202	0.999999	1600	4	-0.0055081
SYMPKPTBP1	9	0.015721	0.070742	0.242127	1263	6	-1.0882	0.99707	0.99698	0.999999	3528	0	-1.0882
WDR33U2AF2	9	0.015901	0.071421	0.244197	1264	7	-1.0314	0.98974	0.99181	0.999999	3320	1	-1.0314
CSTF3PABPN1	9	0.015907	0.07146	0.244197	1265	6	-1.4394	0.691	0.88344	0.999999	2465	1	-1.4394
CCNCDCP1A	9	0.015989	0.071776	0.245001	1266	7	-0.42874	0.87259	0.95701	0.999999	2869	2	-0.42874
PAN3EXOSC8	9	0.015999	0.071809	0.245001	1267	7	-0.36114	0.78153	0.91979	0.999999	2626	1	-0.36114
DROSHAPTBP1	9	0.01612	0.072251	0.246316	1268	7	-0.34175	0.95036	0.97947	0.999999	3076	2	-0.34175
DBR1SRRT	9	0.016164	0.072455	0.246818	1269	7	-0.26432	0.98482	0.98993	0.999999	3273	1	-0.26432
CPSF3RBM27	9	0.016301	0.072962	0.248349	1270	6	-0.50098	0.72886	0.89846	0.999999	2529	2	-0.50098
WDR33NXF1	9	0.016319	0.073043	0.248426	1271	7	-0.55448	0.67575	0.8776	0.999999	2438	2	-0.55448
CDK9BCL2L1	9	0.016374	0.073263	0.248979	1272	7	-0.62741	0.98119	0.98895	0.999999	3243	1	-0.62741
PAPOLASMG6	9	0.016402	0.073366	0.249133	1273	7	-0.6101	0.99847	0.99842	0.999999	3620	0	-0.6101
CCNKSKIV2L2	9	0.016425	0.073453	0.249233	1274	3	0.11475	0.22421	0.50545	0.999999	1673	5	0.11475
CSTF1MDM2	9	0.016475	0.073662	0.249745	1275	7	-0.25664	0.98884	0.99148	0.999999	3309	1	-0.25664
XRN2HNRNPC	9	0.016492	0.073729	0.249775	1276	7	-0.48586	0.92754	0.97169	0.999999	2989	1	-0.48586
CSTF2HNRNPC	9	0.016629	0.074259	0.251245	1277	6	-0.58447	0.64611	0.86432	0.999999	2381	3	-0.58447
PAPOLGHNRNPA1	9	0.016636	0.074279	0.251245	1278	6	-1.0838	0.9911	0.99242	0.999999	3342	1	-1.0838
CCNL2ALYREF	9	0.016765	0.074779	0.252739	1279	7	-0.63957	0.91178	0.96685	0.999999	2942	2	-0.63957
AQRTHOC5	9	0.016841	0.075039	0.253417	1280	7	-0.65392	0.9224	0.9701	0.999999	2976	2	-0.65392
PAPOLBEXOSC2	9	0.016927	0.075373	0.254349	1281	6	-0.54311	0.96306	0.98504	0.999999	3166	1	-0.54311
PAPOLAUPF2	9	0.016984	0.075603	0.254923	1282	7	-0.40843	0.98073	0.98886	0.999999	3237	1	-0.40843
CCNKSF3B1	9	0.017023	0.075724	0.255134	1283	7	-1.2614	0.98723	0.99081	0.999999	3297	1	-1.2614
RNGTTEXOSC8	9	0.017062	0.075855	0.255375	1284	6	-0.52737	0.79219	0.92417	0.999999	2644	3	-0.52737
MCL1THOC5	9	0.017122	0.076114	0.256048	1285	7	-0.41378	0.10736	0.31548	0.999999	1334	1	-0.41378
TAF4NRDE2	9	0.017232	0.07655	0.257314	1286	6	-0.32328	0.83732	0.94388	0.999999	2769	1	-0.32328
CDK19HNRNPA1	9	0.017459	0.077369	0.25977	1287	7	-0.42066	0.98408	0.98975	0.999999	3265	1	-0.42066
WDR33ZC3H3	9	0.017465	0.077401	0.25977	1288	5	-0.81321	0.48622	0.76026	0.999999	2092	3	-0.81321
DOT1LNRDE2	9	0.0175	0.07755	0.260068	1289	7	-0.50206	0.85069	0.9501	0.999999	2811	1	-0.50206
CPSF2IWS1	9	0.017529	0.077656	0.26022	1290	7	-0.33675	0.9909	0.99234	0.999999	3337	1	-0.33675
CCNCEXOSC1	9	0.017574	0.07783	0.260602	1291	7	-0.36459	0.99221	0.99306	0.999999	3355	1	-0.36459
REXO2EXOSC7	9	0.017653	0.078138	0.261428	1292	4	-0.065198	0.53575	0.79336	0.999999	2183	4	-0.065198
SYMPKALYREF	9	0.017861	0.078922	0.263849	1293	7	-0.39044	0.9206	0.96953	0.999999	2970	2	-0.39044
CCNT1ZFC3H1	9	0.017915	0.07914	0.264373	1294	7	-0.35484	0.9583	0.98281	0.999999	3134	2	-0.35484
CD81SF3B1	9	0.017979	0.079354	0.26488	1295	7	-1.1924	0.51247	0.7777	0.999999	2147	1	-1.1924
BRCA1MDM2	9	0.018054	0.079636	0.265617	1296	6	-0.71792	0.58838	0.82764	0.999999	2254	1	-0.71792
PAN2SRRT	9	0.018081	0.079744	0.265771	1297	3	0.11023	0.3531	0.65376	0.999999	1894	5	0.11023
NUDT21DCP1A	9	0.018275	0.080446	0.267904	1298	6	-0.77445	0.95655	0.98209	0.999999	3121	2	-0.77445
ANGSF3B1	9	0.018384	0.080833	0.268987	1299	6	-1.1153	0.92936	0.97229	0.999999	2997	2	-1.1153
CDK9SMG7	9	0.018433	0.081014	0.269136	1300	6	-0.60048	0.5877	0.82718	0.999999	2252	3	-0.60048
TAF4SRRT	9	0.018446	0.081063	0.269136	1301	6	-0.46364	0.67608	0.87774	0.999999	2439	3	-0.46364
CDK7PTBP1	9	0.018449	0.081065	0.269136	1302	6	-0.53024	0.83878	0.9445	0.999999	2773	2	-0.53024
SMN1SMG5	9	0.018533	0.081434	0.270144	1303	7	-0.4145	0.93389	0.9738	0.999999	3011	2	-0.4145
CSTF1SRRT	9	0.018549	0.081494	0.270144	1304	6	-0.59715	0.70985	0.89093	0.999999	2495	2	-0.59715
AQRSMG5	9	0.01874	0.082159	0.271955	1305	6	-0.77148	0.59321	0.83088	0.999999	2269	3	-0.77148
CPSF3ZFC3H1	9	0.018741	0.082166	0.271955	1306	7	-1.1237	0.99738	0.99727	0.999999	3552	0	-1.1237
DOT1LTHOC2	9	0.018831	0.082483	0.272793	1307	6	-0.44255	0.80466	0.92945	0.999999	2678	2	-0.44255
PAN3BCL2L1	9	0.018985	0.083006	0.274313	1308	7	-0.46544	0.9398	0.97572	0.999999	3035	1	-0.46544
XRN2EXOSC8	9	0.019044	0.083242	0.274883	1309	6	-0.43614	0.99308	0.99362	0.999999	3374	1	-0.43614
CDK11BUPF1	9	0.019067	0.083306	0.274885	1310	7	-0.35726	0.64382	0.86296	0.999999	2375	2	-0.35726
CDK13NRDE2	9	0.019145	0.083625	0.275726	1311	5	-0.39758	0.63702	0.8586	0.999999	2357	2	-0.39758
ERCC2SF3B1	9	0.019273	0.084118	0.277103	1312	6	-1.0143	0.92934	0.97228	0.999999	2996	2	-1.0143
CDK20PABPN1	9	0.019283	0.084171	0.277103	1313	7	-1.382	0.99609	0.99593	0.999999	3485	0	-1.382
CCNHHNRNPC	9	0.019317	0.084327	0.277405	1314	6	-0.87266	0.997	0.99691	0.999999	3524	0	-0.87266
CDK12EXOSC4	9	0.019453	0.084859	0.278943	1315	7	-0.25644	0.99598	0.99586	0.999999	3478	0	-0.25644
TAF4EXOSC9	9	0.01949	0.085006	0.279213	1316	5	-0.18241	0.077545	0.25211	0.892212	1220	3	-0.18241
CDK12RBM7	9	0.019581	0.08535	0.28013	1317	7	-0.41054	0.99941	0.99942	0.999999	3749	0	-0.41054
WDR33SMG6	9	0.019671	0.085646	0.280888	1318	7	-0.46493	0.94104	0.97616	0.999999	3044	2	-0.46493
FIP1L1RBM26	9	0.019706	0.085765	0.281066	1319	7	-0.27623	0.93813	0.97522	0.999999	3028	2	-0.27623
CSTF3SF3B1	9	0.020045	0.086892	0.284541	1320	7	-0.83132	0.92859	0.97203	0.999999	2994	2	-0.83132
CCNCIWS1	9	0.020263	0.087656	0.286712	1321	7	-0.42738	0.97491	0.98748	0.999999	3203	1	-0.42738
RNASEH1EXOSC8	9	0.020276	0.087688	0.286712	1322	7	-0.43807	0.99343	0.99384	0.999999	3385	1	-0.43807
CPSF3C17orf85	9	0.020327	0.087919	0.287252	1323	6	-0.42904	0.63396	0.85674	0.999999	2351	3	-0.42904
AQRIWS1	9	0.020432	0.088252	0.28785	1324	6	-0.81884	0.92442	0.97074	0.999999	2984	2	-0.81884
CDK9C17orf85	9	0.02044	0.088291	0.28785	1325	6	-0.53619	0.062573	0.21835	0.809606	1168	3	-0.53619
ERCC2HNRNPC	9	0.020442	0.088303	0.28785	1326	7	-0.48409	0.99662	0.99649	0.999999	3502	0	-0.48409
MCL1EXOSC8	9	0.02056	0.088789	0.289217	1327	6	-0.37416	0.71508	0.89299	0.999999	2504	3	-0.37416
PAPOLGHNRNPC	9	0.020678	0.0892	0.290336	1328	6	-0.66472	0.98917	0.99159	0.999999	3314	1	-0.66472
CSTF2TEXOSC7	9	0.020857	0.089888	0.292355	1329	3	0.056855	0.23029	0.51299	0.999999	1683	4	0.056855
AQRRBM7	9	0.021062	0.090615	0.294499	1330	6	-0.97618	0.95477	0.98136	0.999999	3107	2	-0.97618
CDK9IWS1	9	0.021244	0.091202	0.295961	1331	7	-0.60058	0.43873	0.72739	0.999999	2033	2	-0.60058
C17orf85SRSF1	9	0.021268	0.091289	0.296022	1332	5	-0.65655	0.88412	0.95961	0.999999	2885	1	-0.65655
MTAPSF3B1	9	0.021301	0.091418	0.296216	1333	6	-1.0807	0.9823	0.98924	0.999999	3254	1	-1.0807
CPSF4EXOSC8	9	0.021353	0.091622	0.296655	1334	7	-0.27027	0.99327	0.99374	0.999999	3380	1	-0.27027
CPSF2EXOSC5	9	0.021415	0.091826	0.297093	1335	7	-0.43364	0.93929	0.97556	0.999999	3033	2	-0.43364
CSTF1ZFC3H1	9	0.02145	0.091925	0.297189	1336	7	-0.2832	0.96604	0.98595	0.999999	3179	1	-0.2832
CDK11BSKIV2L2	9	0.021522	0.092209	0.297811	1337	7	-0.22393	0.82716	0.93925	0.999999	2734	2	-0.22393
CCNCUPF1	9	0.021534	0.092255	0.297811	1338	6	-0.48277	0.99346	0.99384	0.999999	3386	1	-0.48277
CPSF3UPF3B	9	0.021636	0.092565	0.298587	1339	5	-0.40266	0.65814	0.87087	0.999999	2414	3	-0.40266
DROSHAEXOSC1	9	0.022249	0.094907	0.305914	1340	5	-0.59709	0.80026	0.92753	0.999999	2664	3	-0.59709
CPSF3DIS3	9	0.022396	0.095409	0.307304	1341	7	-0.51935	0.84395	0.94697	0.999999	2789	2	-0.51935
CCNT2SRSF1	9	0.022425	0.095529	0.307436	1342	7	-0.37905	0.97879	0.98836	0.999999	3223	1	-0.37905
PAPOLAU2AF2	9	0.022439	0.095593	0.307436	1343	7	-0.35864	0.99562	0.99547	0.999999	3455	1	-0.35864
CPSF3ZCCHC8	9	0.022459	0.095689	0.307517	1344	6	-0.32214	0.20027	0.47576	0.999999	1621	3	-0.32214
ELAC2PTBP1	9	0.022647	0.096343	0.309388	1345	5	-0.5902	0.42585	0.71849	0.999999	2022	3	-0.5902
CCNCPARP1	9	0.022668	0.096419	0.3094	1346	7	-0.34108	0.99662	0.99649	0.999999	3503	0	-0.34108
PARNZFC3H1	9	0.023016	0.097589	0.312922	1347	7	-0.37404	0.99762	0.99755	0.999999	3564	0	-0.37404
CPSF1EXOSC1	9	0.023065	0.097809	0.313288	1348	6	-0.34877	0.85094	0.95022	0.999999	2813	1	-0.34877
XRN2PTBP1	9	0.02308	0.097848	0.313288	1349	6	-0.53696	0.9428	0.9768	0.999999	3049	2	-0.53696
CD81SKIV2L2	9	0.02322	0.098371	0.314518	1350	3	0.17284	0.23808	0.52236	0.999999	1693	5	0.17284
DROSHABCL2L1	9	0.023221	0.098378	0.314518	1351	7	-0.58102	0.99648	0.99633	0.999999	3497	0	-0.58102
CCNL2control	72	0.023232	0.17771	0.492611	1352	39	-0.15413	0.9999	1.0	0.999999	3944	18	-0.15413
CCNT2SKIV2L2	9	0.023255	0.098504	0.314688	1353	5	-0.20727	0.90464	0.9649	0.999999	2928	2	-0.20727
CDK9ZCCHC8	9	0.023313	0.098704	0.315092	1354	6	-0.4466	0.15152	0.40041	0.999999	1487	3	-0.4466
CD81SRSF1	9	0.023361	0.098839	0.315291	1355	7	-0.31508	0.33976	0.6394	0.999999	1876	2	-0.31508
PARNBCL2L1	9	0.023427	0.099091	0.315863	1356	7	-0.51302	0.9847	0.98991	0.999999	3270	1	-0.51302
WDR33RBM26	9	0.023505	0.09936	0.316485	1357	5	-0.15662	0.5852	0.82554	0.999999	2248	3	-0.15662
ANGSRSF1	9	0.023627	0.099802	0.31766	1358	6	-0.54308	0.25916	0.54765	0.999999	1736	3	-0.54308
XRN1SKIV2L2	9	0.023721	0.10012	0.318315	1359	3	0.063689	0.30943	0.6057	0.999999	1819	4	0.063689
RNASEH2BHNRNPC	9	0.02373	0.10016	0.318315	1360	6	-0.82139	0.8434	0.94673	0.999999	2787	2	-0.82139
RPP30EXOSC7	9	0.023838	0.10052	0.319194	1361	4	0.081322	0.45776	0.74058	0.999999	2059	4	0.081322
WDR33RBM7	9	0.023854	0.10058	0.319194	1362	6	-1.0322	0.99583	0.99568	0.999999	3464	1	-1.0322
CPSF1EXOSC6	9	0.023881	0.10069	0.319294	1363	7	-0.39352	0.98478	0.98993	0.999999	3271	1	-0.39352
RNASELHNRNPC	9	0.024065	0.10129	0.320972	1364	6	-0.56574	0.7531	0.90803	0.999999	2579	2	-0.56574
XRN1SRSF1	9	0.024431	0.10265	0.325051	1365	6	-0.75597	0.86745	0.95589	0.999999	2858	2	-0.75597
CCNT2THOC5	9	0.024487	0.10286	0.325473	1366	7	-0.32302	0.95926	0.98327	0.999999	3144	2	-0.32302
REXO2HNRNPA1	9	0.024764	0.10385	0.328354	1367	7	-0.88685	0.98697	0.99069	0.999999	3296	1	-0.88685
PARNEXOSC7	9	0.024939	0.10457	0.330293	1368	4	-0.029492	0.75981	0.9108	0.999999	2589	3	-0.029492
AQRPRMT5	9	0.024951	0.10461	0.330293	1369	6	-0.68703	0.94689	0.97821	0.999999	3062	2	-0.68703
SYMPKDIS3	9	0.025036	0.10494	0.330873	1370	7	-0.39072	0.99654	0.9964	0.999999	3499	0	-0.39072
XRN2SRSF1	9	0.025038	0.10495	0.330873	1371	7	-0.68466	0.64954	0.86656	0.999999	2397	2	-0.68466
ANGHNRNPC	9	0.025125	0.10526	0.331402	1372	6	-0.59851	0.74845	0.90621	0.999999	2569	3	-0.59851
CDK13DDX39B	9	0.025129	0.10527	0.331402	1373	7	-0.74456	0.95127	0.97988	0.999999	3081	2	-0.74456
CSTF3NRDE2	9	0.025579	0.10681	0.335995	1374	4	-0.15429	0.93377	0.97375	0.999999	3010	2	-0.15429
RNGTTALYREF	9	0.025641	0.10702	0.336421	1375	7	-0.25053	0.24386	0.52942	0.999999	1701	2	-0.25053
CPSF2UPF1	9	0.025712	0.10726	0.33676	1376	7	-0.3838	0.99699	0.99691	0.999999	3523	0	-0.3838
SYMPKSMG6	9	0.02572	0.10729	0.33676	1377	7	-0.44021	0.88741	0.96047	0.999999	2891	1	-0.44021
DBR1THOC5	9	0.02576	0.10743	0.336983	1378	7	-0.2254	0.98652	0.99053	0.999999	3290	1	-0.2254
CCNCRBM7	9	0.025784	0.10754	0.337054	1379	7	-0.24037	0.99848	0.99843	0.999999	3621	0	-0.24037
SYMPKU2AF2	9	0.02584	0.10773	0.337413	1380	7	-0.56349	0.98684	0.99066	0.999999	3293	1	-0.56349
SYMPKPAF1	9	0.025992	0.10825	0.338704	1381	7	-0.268	0.95865	0.98297	0.999999	3138	2	-0.268
CPSF2THOC2	9	0.026008	0.1083	0.338704	1382	7	-0.30638	0.94299	0.97685	0.999999	3052	1	-0.30638
BRCA1THOC2	9	0.02612	0.10869	0.339691	1383	7	-0.50412	0.94832	0.9787	0.999999	3064	2	-0.50412
CD81EXOSC7	9	0.026184	0.1089	0.34009	1384	4	-0.018975	0.24393	0.52953	0.999999	1702	4	-0.018975
CCNT2ZFC3H1	9	0.026501	0.11002	0.343345	1385	7	-0.47688	0.99832	0.99826	0.999999	3611	0	-0.47688
RNGTTZCCHC8	9	0.02662	0.11042	0.344349	1386	6	-0.32247	0.26467	0.55404	0.999999	1740	3	-0.32247
WDR33UPF1	9	0.026688	0.11065	0.344801	1387	7	-0.85644	0.99249	0.99322	0.999999	3363	1	-0.85644
ERI1SF3B1	9	0.02682	0.11113	0.345839	1388	7	-0.68084	0.99256	0.99327	0.999999	3364	1	-0.68084
WDR33EXOSC4	9	0.026822	0.11114	0.345839	1389	6	-0.75082	0.93589	0.97449	0.999999	3018	2	-0.75082
FAM208AMDM2	9	0.026853	0.11124	0.345896	1390	7	-0.18211	0.91896	0.96902	0.999999	2968	2	-0.18211
RNGTTBCL2L1	9	0.026877	0.11137	0.346046	1391	7	-0.33776	0.49886	0.76881	0.999999	2121	1	-0.33776
CSTF1EXOSC7	9	0.026962	0.11162	0.346595	1392	6	-0.64253	0.87398	0.95733	0.999999	2871	2	-0.64253
PARP2EXOSC7	9	0.027132	0.11215	0.347983	1393	3	0.56257	0.010352	0.053043	0.299991	767	6	0.56257
CDK12PRMT5	9	0.027275	0.11266	0.349319	1394	7	-0.41511	0.96569	0.9859	0.999999	3176	1	-0.41511
CSTF3ZFC3H1	9	0.027475	0.11341	0.351371	1395	7	-0.33124	0.95507	0.98147	0.999999	3111	2	-0.33124
CDK9RBM27	9	0.027529	0.11358	0.351673	1396	6	-0.19693	0.39689	0.69837	0.999999	1979	2	-0.19693
CSTF1NRDE2	9	0.027847	0.11474	0.355006	1397	7	-0.63826	0.9381	0.97521	0.999999	3027	2	-0.63826
MTAPBCL2L1	9	0.027896	0.11489	0.355198	1398	7	-0.30828	0.98157	0.98903	0.999999	3245	1	-0.30828
SMN1BRCA2	9	0.027998	0.11521	0.355929	1399	7	-0.34406	0.55714	0.80728	0.999999	2216	1	-0.34406
CCNL2NRDE2	9	0.028075	0.11545	0.356418	1400	7	-0.36819	0.98744	0.99089	0.999999	3299	1	-0.36819
CPSF3UPF1	9	0.028177	0.11583	0.357345	1401	7	-0.39602	0.98892	0.99151	0.999999	3312	1	-0.39602
BRCA1EXOSC8	9	0.028237	0.11605	0.357762	1402	7	-0.33274	0.98101	0.98891	0.999999	3241	1	-0.33274
PAPOLBEXOSC7	9	0.028393	0.11656	0.359075	1403	3	0.42429	0.040626	0.1574	0.663429	1029	6	0.42429
PAPOLARBM27	9	0.028555	0.11708	0.360429	1404	7	-0.15911	0.99688	0.99679	0.999999	3515	0	-0.15911
CPSF2EXOSC7	9	0.028577	0.11719	0.360497	1405	6	-0.5799	0.95744	0.98245	0.999999	3126	2	-0.5799
CPSF1EXOSC9	9	0.02864	0.11743	0.360988	1406	6	-0.38224	0.016512	0.076367	0.394257	838	3	-0.38224
CPSF4EXOSC7	9	0.028667	0.11753	0.361034	1407	3	0.32892	0.085934	0.2704	0.941157	1242	5	0.32892
CPSF3U2AF2	9	0.028752	0.11778	0.361552	1408	6	-0.59047	0.94883	0.9789	0.999999	3067	1	-0.59047
DBR1PTBP1	9	0.028776	0.11787	0.361576	1409	6	-0.40943	0.99695	0.99686	0.999999	3521	0	-0.40943
PAPOLBHNRNPA1	9	0.028798	0.11798	0.361636	1410	7	-0.6329	0.98628	0.99044	0.999999	3289	1	-0.6329
CPSF4SRSF1	9	0.029048	0.11889	0.363925	1411	5	-0.54327	0.86149	0.95448	0.999999	2845	2	-0.54327
CPSF1IWS1	9	0.029121	0.11915	0.364467	1412	7	-0.26623	0.95904	0.9832	0.999999	3141	2	-0.26623
RNASELEXOSC2	9	0.029199	0.11941	0.365008	1413	7	-0.25166	0.9922	0.99304	0.999999	3354	1	-0.25166
CPSF3SMG6	9	0.029232	0.11953	0.365114	1414	6	-0.72252	0.74373	0.90437	0.999999	2559	2	-0.72252
RNASEH2AHNRNPC	9	0.029351	0.11994	0.36599	1415	6	-0.52912	0.83661	0.94355	0.999999	2764	3	-0.52912
TAF4THOC2	9	0.029367	0.11999	0.36599	1416	7	-0.26354	0.95864	0.98297	0.999999	3137	1	-0.26354
C19orf43NCBP1	9	0.029449	0.12031	0.366704	1417	5	-0.80477	0.95265	0.98044	0.999999	3090	2	-0.80477
PARP2EXOSC2	9	0.02952	0.12053	0.36713	1418	6	-0.53172	0.94878	0.97888	0.999999	3066	1	-0.53172
SYMPKZFC3H1	9	0.029544	0.12062	0.367136	1419	7	-0.4513	0.99269	0.99336	0.999999	3367	1	-0.4513
CPSF3EXOSC9	9	0.029626	0.12088	0.367659	1420	6	-0.3143	0.59354	0.83112	0.999999	2272	3	-0.3143
CCNL2C17orf85	9	0.029677	0.12107	0.368	1421	7	-0.3538	0.99849	0.99844	0.999999	3622	0	-0.3538
CDK7SRSF1	9	0.029806	0.12151	0.369064	1422	6	-0.86493	0.69509	0.88508	0.999999	2471	2	-0.86493
CSTF2TEXOSC8	9	0.029963	0.122	0.370238	1423	7	-0.3041	0.95291	0.98053	0.999999	3091	1	-0.3041
CCNHMDM2	9	0.030007	0.12216	0.370238	1424	7	-0.32924	0.99063	0.99219	0.999999	3331	1	-0.32924
RNASEH2ABCL2L1	9	0.030016	0.1222	0.370238	1425	7	-0.25215	0.97828	0.98825	0.999999	3220	1	-0.25215
CCNT1EXOSC7	9	0.030028	0.12224	0.370238	1426	3	0.21384	0.24554	0.53143	0.999999	1709	5	0.21384
DROSHASRSF1	9	0.030066	0.12239	0.370382	1427	6	-0.98907	0.99181	0.99281	0.999999	3352	1	-0.98907
CDK11BNRDE2	9	0.030096	0.12247	0.370382	1428	6	-0.81444	0.86455	0.95517	0.999999	2854	1	-0.81444
PAN2BCL2L1	9	0.030115	0.12255	0.370382	1429	7	-0.34886	0.99891	0.9989	0.999999	3673	0	-0.34886
MCL1HNRNPC	9	0.030235	0.12297	0.371166	1430	5	-0.86313	0.91174	0.96684	0.999999	2941	2	-0.86313
CPSF3SMG7	9	0.030236	0.12298	0.371166	1431	6	-0.54565	0.81711	0.93487	0.999999	2714	3	-0.54565
PARP2SKIV2L2	9	0.030296	0.1232	0.371571	1432	3	0.16764	0.12242	0.34528	0.999999	1384	5	0.16764
CDK12ZC3H18	9	0.030359	0.12341	0.371968	1433	7	-0.27087	0.99885	0.99883	0.999999	3661	0	-0.27087
TP53EXOSC8	9	0.030504	0.12388	0.373118	1434	7	-0.39919	0.86311	0.95484	0.999999	2848	1	-0.39919
DROSHAEXOSC9	9	0.03061	0.12422	0.37357	1435	6	-0.28531	0.66405	0.87312	0.999999	2427	3	-0.28531
BRCA1DIS3L	9	0.03063	0.1243	0.37357	1436	6	-0.41538	0.41739	0.7127	0.999999	2013	2	-0.41538
SETDB1PTBP1	9	0.030659	0.12441	0.37357	1437	7	-0.37539	0.85874	0.95373	0.999999	2838	2	-0.37539
RNMTSKIV2L2	9	0.03067	0.12445	0.37357	1438	3	0.29424	0.025977	0.10976	0.518848	914	6	0.29424
CDK19EXOSC8	9	0.030677	0.12447	0.37357	1439	7	-0.1662	0.95611	0.98191	0.999999	3117	2	-0.1662
SYMPKEXOSC4	9	0.030759	0.12475	0.374123	1440	7	-0.2971	0.96398	0.98545	0.999999	3171	2	-0.2971
CPSF3DCP1A	9	0.03078	0.12482	0.374123	1441	5	-0.29967	0.43997	0.72821	0.999999	2035	4	-0.29967
CSTF1THOC5	9	0.030832	0.12498	0.374338	1442	6	-0.18212	0.80435	0.92932	0.999999	2677	1	-0.18212
MOV10EXOSC8	9	0.03097	0.12546	0.375506	1443	7	-0.36068	0.97669	0.98789	0.999999	3212	1	-0.36068
CDK20HNRNPC	9	0.031017	0.12559	0.375651	1444	6	-0.52529	0.54208	0.79752	0.999999	2188	3	-0.52529
PAPOLASKIV2L2	9	0.031151	0.12606	0.376776	1445	6	-0.44927	0.97852	0.9883	0.999999	3221	1	-0.44927
AQRSMG6	9	0.031294	0.12653	0.377891	1446	6	-0.63926	0.85996	0.95411	0.999999	2844	2	-0.63926
RNMTEXOSC8	9	0.031321	0.12661	0.377891	1447	7	-0.15601	0.81361	0.93338	0.999999	2700	2	-0.15601
CCNT2DIS3	9	0.031405	0.12687	0.378431	1448	7	-0.23103	0.99228	0.99309	0.999999	3356	1	-0.23103
CDK9ZFC3H1	9	0.03147	0.12711	0.378679	1449	7	-0.98546	0.96845	0.98636	0.999999	3187	1	-0.98546
CD81BCL2L1	9	0.031489	0.12719	0.378679	1450	7	-0.38403	0.99812	0.99805	0.999999	3593	0	-0.38403
PAN3SKIV2L2	9	0.031498	0.12722	0.378679	1451	7	-0.16823	0.71329	0.89226	0.999999	2502	1	-0.16823
DROSHASRRT	9	0.031727	0.12791	0.380472	1452	5	-0.26947	0.73972	0.90277	0.999999	2552	2	-0.26947
CPSF2UPF3B	9	0.031758	0.12803	0.380564	1453	6	-0.53904	0.91291	0.96714	0.999999	2947	2	-0.53904
BRCA1ALYREF	9	0.031797	0.12817	0.380732	1454	7	-0.28485	0.46247	0.74376	0.999999	2065	2	-0.28485
XRN2THOC2	9	0.031826	0.12827	0.380749	1455	7	-0.33848	0.87028	0.95651	0.999999	2867	2	-0.33848
CDK19MDM2	9	0.031939	0.12865	0.381603	1456	7	-0.18503	0.90611	0.96526	0.999999	2931	2	-0.18503
FIP1L1NCBP2	9	0.031976	0.12877	0.381708	1457	7	-0.11115	0.9994	0.99941	0.999999	3747	0	-0.11115
DROSHATHOC5	9	0.032023	0.12894	0.38183	1458	7	-0.34994	0.69	0.88306	0.999999	2463	2	-0.34994
MTAPEXOSC8	9	0.032042	0.12899	0.38183	1459	7	-0.33416	0.91825	0.96883	0.999999	2966	2	-0.33416
DXOEXOSC8	9	0.032099	0.12923	0.382301	1460	7	-0.21108	0.92381	0.97056	0.999999	2981	2	-0.21108
ERI1EXOSC8	9	0.032165	0.12946	0.382638	1461	7	-0.19481	0.83865	0.94443	0.999999	2772	2	-0.19481
CPSF2ZC3H18	9	0.032184	0.12953	0.382638	1462	7	-0.27202	0.94965	0.97919	0.999999	3071	2	-0.27202
CPSF3IWS1	9	0.032211	0.12962	0.382661	1463	6	-0.4595	0.55028	0.80268	0.999999	2202	3	-0.4595
TAF4PTBP1	9	0.032306	0.12996	0.383381	1464	6	-0.35992	0.53432	0.79239	0.999999	2181	2	-0.35992
ERCC2EXOSC8	9	0.032422	0.13031	0.384174	1465	7	-0.29542	0.97259	0.98703	0.999999	3194	1	-0.29542
CCNCZC3H3	9	0.032527	0.13068	0.385007	1466	7	-0.26068	0.95473	0.98134	0.999999	3106	1	-0.26068
RNASEH2CSRSF1	9	0.032567	0.13081	0.385122	1467	6	-0.55366	0.49239	0.76445	0.999999	2109	3	-0.55366
