id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CDK11BRBM27	9	0.011376	0.054858	0.190941	1242	7	-0.40506	0.95007	0.97903	0.999999	2959	2	-0.40506
CSTF1TRA2B	9	0.011444	0.055136	0.191753	1243	6	-0.68963	0.97969	0.98796	0.999999	3106	1	-0.68963
MOV10TRA2B	9	0.011516	0.055452	0.192695	1244	6	-0.70761	0.95648	0.98187	0.999999	2996	2	-0.70761
CDK9UPF2	9	0.011524	0.055496	0.192695	1245	7	-0.47139	0.77281	0.91498	0.999999	2488	2	-0.47139
WDR33EXOSC5	9	0.011659	0.055998	0.194283	1246	7	-0.54055	0.86818	0.95441	0.999999	2704	2	-0.54055
CPSF2EXOSC9	9	0.011724	0.056239	0.194803	1247	7	-0.34506	0.98102	0.98829	0.999999	3114	1	-0.34506
RNGTTUPF1	9	0.011744	0.056283	0.194803	1248	7	-0.6171	0.47201	0.74787	0.999999	2103	2	-0.6171
RNGTTUPF3B	9	0.011753	0.056303	0.194803	1249	5	-0.12078	0.62711	0.8522	0.999999	2301	4	-0.12078
DOT1LTHOC5	9	0.011759	0.056329	0.194803	1250	6	-0.36656	0.6964	0.88309	0.999999	2375	2	-0.36656
RPP30NCBP1	9	0.011777	0.056377	0.194813	1251	5	-0.82772	0.61723	0.84563	0.999999	2285	3	-0.82772
PAPOLBPABPN1	9	0.011907	0.056966	0.196693	1252	7	-1.1488	0.9987	0.99869	0.999999	3694	0	-1.1488
CDK7SRSF1	9	0.011938	0.057099	0.196995	1253	7	-0.59675	0.20166	0.47443	0.999999	1654	2	-0.59675
PARNSF3B1	9	0.011994	0.057331	0.197636	1254	7	-0.52428	0.84464	0.94719	0.999999	2652	1	-0.52428
CDK20EXOSC7	9	0.012067	0.057579	0.198332	1255	3	0.44724	0.11792	0.33539	0.999999	1407	5	0.44724
ZRSR2EXOSC8	9	0.012173	0.057932	0.199302	1256	7	-0.45981	0.99744	0.99732	0.999999	3529	0	-0.45981
CCNHSMG1	9	0.012181	0.057953	0.199302	1257	7	-0.75568	0.98759	0.9905	0.999999	3180	1	-0.75568
CCNL1THOC5	9	0.012298	0.058372	0.200586	1258	6	-0.43699	0.91647	0.96733	0.999999	2804	2	-0.43699
CCNHTRA2B	9	0.012323	0.058464	0.200741	1259	7	-0.89201	0.99588	0.99574	0.999999	3426	0	-0.89201
RNGTTIWS1	9	0.012346	0.058556	0.200896	1260	6	-0.56172	0.64078	0.86081	0.999999	2325	3	-0.56172
HNRNPH1DCP1A	9	0.012376	0.058673	0.201138	1261	7	-0.5729	0.90031	0.96251	0.999999	2756	2	-0.5729
CSTF1HNRNPA1	9	0.012421	0.058847	0.201576	1262	7	-0.57168	0.9963	0.99617	0.999999	3445	0	-0.57168
MTAPHNRNPA1	9	0.012953	0.06093	0.208545	1263	7	-0.65975	0.99847	0.99841	0.999999	3649	0	-0.65975
CDK12DIS3	9	0.013075	0.061417	0.210043	1264	7	-0.6043	0.99868	0.99867	0.999999	3690	0	-0.6043
CPSF6HNRNPA1	9	0.013193	0.061919	0.211593	1265	7	-0.65703	0.99656	0.99642	0.999999	3460	0	-0.65703
PAN3NCBP1	9	0.013232	0.062061	0.211912	1266	6	-0.59935	0.69098	0.88082	0.999999	2371	3	-0.59935
CCNT1SMG1	9	0.013318	0.062403	0.21291	1267	7	-0.56998	0.99736	0.99725	0.999999	3520	0	-0.56998
CCNHSRSF1	9	0.013401	0.062713	0.213798	1268	7	-0.5679	0.52769	0.7862	0.999999	2163	2	-0.5679
RNASELEXOSC2	9	0.013515	0.063139	0.215083	1269	7	-0.49811	0.98861	0.99097	0.999999	3198	1	-0.49811
RNASEH2BSRRT	9	0.013566	0.063312	0.215499	1270	5	-0.40486	0.47672	0.75113	0.999999	2110	2	-0.40486
CPSF4UPF2	9	0.013635	0.06358	0.216242	1271	5	-0.27977	0.87382	0.95571	0.999999	2710	2	-0.27977
CPSF6PAF1	9	0.014014	0.065057	0.221092	1272	7	-0.50068	0.99906	0.99906	0.999999	3762	0	-0.50068
CCNL2ZC3H18	9	0.014157	0.065592	0.222733	1273	7	-0.38891	0.91753	0.96769	0.999999	2807	1	-0.38891
DROSHAEXOSC6	9	0.014186	0.0657	0.222924	1274	7	-0.48102	0.73218	0.89785	0.999999	2417	2	-0.48102
DROSHAEXOSC5	9	0.014231	0.065888	0.223387	1275	6	-0.60463	0.99521	0.99508	0.999999	3398	1	-0.60463
controlSF3B1	72	0.014376	0.12553	0.364588	1276	39	-0.2181	0.70759	0.97908	0.999999	2386	27	-0.2181
FAM103A1SRSF1	9	0.014437	0.0667	0.225963	1277	5	-0.62999	0.83008	0.94026	0.999999	2615	3	-0.62999
XRN2SKIV2L2	9	0.014554	0.067129	0.22709	1278	4	0.077272	0.48429	0.75646	0.999999	2117	4	0.077272
SRSF11CD81	9	0.014558	0.067138	0.22709	1279	7	-0.93536	0.99033	0.99172	0.999999	3241	1	-0.93536
ERI1TRA2B	9	0.014659	0.067498	0.22813	1280	7	-0.56387	0.95631	0.98179	0.999999	2994	1	-0.56387
CCNL2EXOSC9	9	0.014698	0.067647	0.228455	1281	6	-0.46256	0.23533	0.51664	0.999999	1705	3	-0.46256
NCBP1ZFC3H1	9	0.014739	0.067831	0.228896	1282	7	-0.78318	0.99495	0.99486	0.999999	3381	1	-0.78318
WDR33BRCA2	9	0.014886	0.068413	0.230681	1283	6	-0.47283	0.92663	0.97062	0.999999	2841	2	-0.47283
FAM103A1TRA2B	9	0.014963	0.068714	0.231514	1284	7	-0.45909	0.99789	0.9978	0.999999	3572	0	-0.45909
TP53THOC2	9	0.01504	0.069026	0.232384	1285	6	-0.58057	0.99686	0.99676	0.999999	3477	0	-0.58057
XRN1SRRT	9	0.01506	0.069083	0.232395	1286	5	-0.5179	0.61102	0.84166	0.999999	2273	3	-0.5179
RNMTEXOSC8	9	0.015082	0.069173	0.232515	1287	6	-0.40505	0.99706	0.99698	0.999999	3492	0	-0.40505
TAF4SKIV2L2	9	0.015341	0.070093	0.235424	1288	6	-0.30759	0.16817	0.43004	0.999999	1589	2	-0.30759
CDK13SMG1	9	0.015486	0.070645	0.236912	1289	7	-0.59863	0.90391	0.96352	0.999999	2764	2	-0.59863
CDK11BSMG7	9	0.015503	0.070712	0.236951	1290	7	-0.47371	0.98106	0.98829	0.999999	3115	1	-0.47371
ANGSMG1	9	0.015528	0.070815	0.237113	1291	6	-0.38486	0.83919	0.94451	0.999999	2636	1	-0.38486
MTAPSMG1	9	0.015566	0.070944	0.237359	1292	7	-0.52366	0.88245	0.95781	0.999999	2724	2	-0.52366
MCL1BCL2L1	9	0.015642	0.071224	0.23811	1293	7	-0.69802	0.98565	0.98971	0.999999	3156	1	-0.69802
CPSF4PTBP1	9	0.015658	0.071281	0.23811	1294	7	-0.55892	0.93565	0.97382	0.999999	2880	2	-0.55892
RNGTTBRCA2	9	0.015669	0.071334	0.23811	1295	6	-0.38213	0.24171	0.52441	0.999999	1716	3	-0.38213
PARNALYREF	9	0.015696	0.071435	0.238209	1296	7	-0.56563	0.93169	0.97241	0.999999	2865	1	-0.56563
RNGTTEXOSC9	9	0.015708	0.071474	0.238209	1297	5	-0.12728	0.59966	0.83443	0.999999	2251	3	-0.12728
C17orf85HNRNPC	9	0.015743	0.071648	0.238605	1298	7	-0.65927	0.95401	0.98075	0.999999	2977	2	-0.65927
DROSHASRSF1	9	0.015795	0.071811	0.238963	1299	7	-0.7334	0.98741	0.99042	0.999999	3178	1	-0.7334
AQRTRA2B	9	0.015863	0.072079	0.239672	1300	7	-0.68033	0.99737	0.99727	0.999999	3523	0	-0.68033
CCNKEXOSC2	9	0.015967	0.072472	0.240791	1301	7	-0.32951	0.97178	0.98608	0.999999	3073	1	-0.32951
TP53SRRT	9	0.016047	0.072758	0.241558	1302	6	-0.46927	0.9928	0.99321	0.999999	3306	1	-0.46927
CNOT7RBM27	9	0.016146	0.073153	0.242681	1303	6	-0.44432	0.83241	0.94142	0.999999	2622	2	-0.44432
HNRNPH1DIS3	9	0.016181	0.073293	0.242806	1304	7	-0.63511	0.99927	0.99926	0.999999	3815	0	-0.63511
WDR33DCP1A	9	0.016192	0.073323	0.242806	1305	7	-0.65725	0.99513	0.995	0.999999	3393	1	-0.65725
CPSF4EXOSC7	9	0.016203	0.073359	0.242806	1306	4	-0.0076859	0.81623	0.93398	0.999999	2581	3	-0.0076859
CCNL1DIS3	9	0.016236	0.073479	0.243014	1307	7	-0.48709	0.94921	0.97869	0.999999	2953	2	-0.48709
CDK19SMG1	9	0.016482	0.074465	0.246088	1308	6	-0.5808	0.92542	0.97023	0.999999	2836	2	-0.5808
CPSF2EXOSC4	9	0.016642	0.075075	0.247915	1309	6	-0.54196	0.99832	0.99827	0.999999	3623	0	-0.54196
DBR1HNRNPC	9	0.016711	0.075383	0.24874	1310	7	-0.56399	0.9984	0.99834	0.999999	3635	0	-0.56399
CCNCZC3H18	9	0.016756	0.075525	0.248903	1311	7	-0.3802	0.99834	0.99829	0.999999	3628	0	-0.3802
FAM208ADIS3	9	0.016779	0.075601	0.248903	1312	7	-0.35092	0.91085	0.96551	0.999999	2786	2	-0.35092
CDK12TRA2B	9	0.016781	0.075605	0.248903	1313	6	-0.70168	0.98892	0.99111	0.999999	3204	1	-0.70168
FAM103A1SRRT	9	0.016816	0.075722	0.249098	1314	6	-0.2687	0.43112	0.71883	0.999999	2055	2	-0.2687
CDK11BZC3H3	9	0.016937	0.076174	0.250394	1315	6	-0.4531	0.92471	0.97003	0.999999	2833	2	-0.4531
PAPOLASMG7	9	0.016967	0.076309	0.250648	1316	7	-0.3626	0.99066	0.9919	0.999999	3251	1	-0.3626
AQRSMG5	9	0.017112	0.076835	0.252182	1317	6	-0.62235	0.87059	0.95496	0.999999	2707	1	-0.62235
CDK12SRSF1	9	0.017331	0.077672	0.25461	1318	7	-0.48067	0.99538	0.99523	0.999999	3404	1	-0.48067
DROSHAEXOSC7	9	0.017336	0.077693	0.25461	1319	7	-0.65564	0.99599	0.99586	0.999999	3431	0	-0.65564
CDK11BUPF1	9	0.017518	0.078353	0.256581	1320	7	-0.43268	0.99875	0.99873	0.999999	3701	0	-0.43268
CCNL2SRSF1	9	0.017567	0.078546	0.257017	1321	6	-0.50541	0.8336	0.94197	0.999999	2625	3	-0.50541
CDK13DIS3	9	0.01763	0.078771	0.257429	1322	7	-0.43487	0.99171	0.99248	0.999999	3280	1	-0.43487
CCNT1SRRT	9	0.017635	0.078792	0.257429	1323	7	-0.45575	0.83963	0.94475	0.999999	2639	2	-0.45575
CPSF6NRDE2	9	0.017683	0.078993	0.257894	1324	7	-0.51239	0.99561	0.99546	0.999999	3416	0	-0.51239
ANGHNRNPA1	9	0.017708	0.079085	0.257998	1325	7	-0.6618	0.98813	0.99074	0.999999	3189	1	-0.6618
C17orf85SMG1	9	0.017728	0.079163	0.258058	1326	7	-0.5612	0.92722	0.97084	0.999999	2843	2	-0.5612
RNGTTUPF2	9	0.017748	0.079248	0.258139	1327	7	-0.31917	0.98709	0.99026	0.999999	3176	1	-0.31917
XRN2EXOSC7	9	0.017836	0.079549	0.258923	1328	4	0.11484	0.32804	0.62576	0.999999	1878	5	0.11484
CPSF6SF3B1	9	0.017915	0.079863	0.25975	1329	7	-0.49697	0.99739	0.99729	0.999999	3524	0	-0.49697
ZRSR2SKIV2L2	9	0.017961	0.080005	0.260017	1330	3	0.087079	0.049476	0.18481	0.683478	1168	5	0.087079
FAM208ATRA2B	9	0.018034	0.08028	0.260715	1331	7	-0.67204	0.97612	0.98701	0.999999	3089	1	-0.67204
CDK9SRSF1	9	0.018218	0.080941	0.262663	1332	6	-0.59693	0.99841	0.99835	0.999999	3639	0	-0.59693
DBR1SRSF1	9	0.018236	0.081008	0.262681	1333	6	-0.42074	0.83985	0.94485	0.999999	2640	2	-0.42074
CCNL2EXOSC1	9	0.018361	0.081462	0.263956	1334	7	-0.25141	0.99851	0.99846	0.999999	3659	0	-0.25141
CDK19SKIV2L2	9	0.018421	0.081693	0.264508	1335	4	0.094792	0.21136	0.48682	0.999999	1665	5	0.094792
ZRSR2SRRT	9	0.018537	0.082164	0.265831	1336	4	-0.058291	0.80816	0.93033	0.999999	2567	3	-0.058291
RNASEH1EXOSC2	9	0.018557	0.082244	0.265892	1337	7	-0.55983	0.92236	0.96926	0.999999	2820	2	-0.55983
CDK11AHNRNPC	9	0.018643	0.082542	0.266656	1338	7	-0.47139	0.99934	0.99933	0.999999	3828	0	-0.47139
DOT1LSRRT	9	0.01874	0.082857	0.267404	1339	6	-0.44736	0.82985	0.94015	0.999999	2614	3	-0.44736
CDK20NCBP1	9	0.018754	0.082898	0.267404	1340	6	-0.59894	0.63086	0.85465	0.999999	2306	3	-0.59894
MCL1EXOSC8	9	0.018792	0.083026	0.267619	1341	7	-0.32508	0.84689	0.94818	0.999999	2660	2	-0.32508
MTAPHNRNPC	9	0.01893	0.08349	0.268912	1342	7	-0.50468	0.96148	0.98417	0.999999	3034	2	-0.50468
RNASEH2CSF3B1	9	0.019061	0.083992	0.270183	1343	5	-0.70042	0.49456	0.7636	0.999999	2132	4	-0.70042
ZRSR2THOC2	9	0.019073	0.08402	0.270183	1344	7	-0.31167	0.99876	0.99873	0.999999	3702	0	-0.31167
CPSF3UPF2	9	0.019085	0.084072	0.270183	1345	7	-0.40447	0.9989	0.99889	0.999999	3727	0	-0.40447
PAN3SMG1	9	0.019108	0.084169	0.270292	1346	7	-0.59851	0.97372	0.98646	0.999999	3082	1	-0.59851
MCL1NCBP1	9	0.019122	0.084238	0.270312	1347	7	-0.61591	0.38265	0.68415	0.999999	1998	2	-0.61591
CCNCRBM7	9	0.019211	0.084545	0.271097	1348	7	-0.349	0.94019	0.97532	0.999999	2902	2	-0.349
XRN2THOC2	9	0.019332	0.08505	0.272512	1349	7	-0.41193	0.98225	0.98863	0.999999	3125	1	-0.41193
CCNKSMG1	9	0.019381	0.085238	0.272913	1350	6	-0.55994	0.54417	0.79747	0.999999	2183	3	-0.55994
ANGTHOC2	9	0.019858	0.086951	0.278193	1351	7	-0.26344	0.99818	0.9981	0.999999	3603	0	-0.26344
PAPOLGSRRT	9	0.0199	0.087112	0.2785	1352	5	-0.19992	0.40866	0.70284	0.999999	2030	3	-0.19992
RNGTTZFC3H1	9	0.019927	0.08719	0.278543	1353	6	-0.72399	0.8882	0.95931	0.999999	2735	2	-0.72399
DROSHADDX39B	9	0.020001	0.087426	0.279091	1354	7	-0.34496	0.99778	0.99769	0.999999	3560	0	-0.34496
CTIFTHOC2	9	0.020073	0.087674	0.279676	1355	7	-0.31017	0.92395	0.9698	0.999999	2830	2	-0.31017
SMN1HNRNPC	9	0.020125	0.087848	0.280025	1356	7	-0.61644	0.99802	0.99792	0.999999	3587	0	-0.61644
RNASEH2CHNRNPC	9	0.02029	0.088392	0.28155	1357	7	-0.26743	0.93957	0.9751	0.999999	2895	1	-0.26743
CSTF3THOC2	9	0.020327	0.088569	0.281904	1358	6	-0.50678	0.99909	0.9991	0.999999	3771	0	-0.50678
CDK11BEXOSC7	9	0.020555	0.089399	0.284338	1359	7	-0.43761	0.99367	0.99381	0.999999	3330	1	-0.43761
DROSHAHNRNPA1	9	0.020688	0.089869	0.285623	1360	7	-0.34367	0.97231	0.98618	0.999999	3078	1	-0.34367
XRN1EXOSC2	9	0.020707	0.08994	0.285639	1361	7	-0.50801	0.99924	0.99924	0.999999	3809	0	-0.50801
CDK9ALYREF	9	0.020803	0.090296	0.286557	1362	7	-0.50123	0.77051	0.91399	0.999999	2481	2	-0.50123
MCL1TRA2B	9	0.020909	0.090679	0.287562	1363	6	-0.81327	0.99027	0.99169	0.999999	3238	1	-0.81327
PARP2THOC5	9	0.021016	0.091046	0.288514	1364	3	0.048381	0.029045	0.11977	0.517453	1003	4	0.048381
NCBP1RBM26	9	0.021226	0.091753	0.290396	1365	6	-0.57709	0.70606	0.8871	0.999999	2383	1	-0.57709
CCNHDDX39B	9	0.021244	0.091799	0.290396	1366	7	-0.54786	0.95402	0.98075	0.999999	2978	1	-0.54786
NUDT21PABPN1	9	0.021259	0.091842	0.290396	1367	7	-0.78639	0.93956	0.9751	0.999999	2894	2	-0.78639
CDK9PARP1	9	0.021323	0.092097	0.290589	1368	6	-0.57116	0.011351	0.05623	0.289566	841	3	-0.57116
PAPOLAZC3H3	9	0.021324	0.092099	0.290589	1369	6	-0.45096	0.99271	0.99316	0.999999	3301	1	-0.45096
NCBP1CD81	9	0.021342	0.09217	0.290589	1370	6	-1.4681	0.56891	0.81378	0.999999	2205	3	-1.4681
SYMPKBRCA2	9	0.021343	0.092173	0.290589	1371	7	-0.28721	0.99141	0.9923	0.999999	3274	1	-0.28721
CCNCZCCHC8	9	0.02145	0.092508	0.291432	1372	7	-0.28876	0.9879	0.99064	0.999999	3184	1	-0.28876
CCNCEXOSC3	9	0.021519	0.092771	0.29205	1373	7	-0.23923	0.94265	0.97626	0.999999	2914	1	-0.23923
RNGTTRBM7	9	0.021722	0.093439	0.293937	1374	6	-0.4653	0.35041	0.65018	0.999999	1930	3	-0.4653
SMN1ZCCHC8	9	0.021777	0.093634	0.294336	1375	6	-0.49647	0.95752	0.98232	0.999999	3001	2	-0.49647
ELAC2SKIV2L2	9	0.021874	0.094019	0.295248	1376	4	-0.023964	0.17884	0.44416	0.999999	1610	4	-0.023964
MOV10HNRNPC	9	0.021943	0.094295	0.295767	1377	7	-0.23469	0.98487	0.98941	0.999999	3147	1	-0.23469
DBR1SF3B1	9	0.021966	0.094373	0.295797	1378	6	-0.41331	0.73279	0.8981	0.999999	2418	2	-0.41331
RNMTHNRNPA1	9	0.022105	0.094909	0.297263	1379	7	-0.51024	0.94198	0.97601	0.999999	2910	2	-0.51024
RNASEH2BTHOC2	9	0.022124	0.094985	0.297285	1380	6	-0.5329	0.94834	0.97835	0.999999	2942	1	-0.5329
DROSHASMG7	9	0.022148	0.095093	0.297406	1381	7	-0.50077	0.99621	0.99607	0.999999	3443	0	-0.50077
MCL1PTBP1	9	0.022204	0.095304	0.297851	1382	7	-0.5972	0.79019	0.92235	0.999999	2516	2	-0.5972
SETDB1THOC2	9	0.022304	0.095646	0.298276	1383	7	-0.33263	0.96063	0.98382	0.999999	3024	2	-0.33263
CDK7EXOSC8	9	0.022304	0.095648	0.298276	1384	6	-0.4797	0.97795	0.98748	0.999999	3098	1	-0.4797
CSTF1THOC5	9	0.022311	0.095671	0.298276	1385	6	-0.21359	0.88115	0.95749	0.999999	2721	1	-0.21359
ERCC2NCBP1	9	0.022333	0.095756	0.298276	1386	6	-0.64625	0.81395	0.93293	0.999999	2578	1	-0.64625
ERCC2EXOSC8	9	0.022341	0.095786	0.298276	1387	6	-0.43704	0.96067	0.98384	0.999999	3025	2	-0.43704
SETDB1THOC5	9	0.022375	0.095891	0.29839	1388	4	-0.027605	0.47523	0.75009	0.999999	2107	4	-0.027605
CCNT2TRA2B	9	0.022421	0.096068	0.298689	1389	6	-0.50694	0.75557	0.90747	0.999999	2452	1	-0.50694
SMN1DDX39B	9	0.022442	0.096164	0.298689	1390	7	-0.76945	0.98992	0.99153	0.999999	3229	1	-0.76945
REXO2PTBP1	9	0.022453	0.096217	0.298689	1391	7	-0.31748	0.99322	0.99353	0.999999	3316	1	-0.31748
RPP30SF3B1	9	0.02248	0.0963	0.298689	1392	5	-0.53732	0.31225	0.60773	0.999999	1857	3	-0.53732
CCNT2THOC5	9	0.022497	0.096366	0.298689	1393	6	-0.33198	0.17009	0.43254	0.999999	1593	2	-0.33198
CDK20HNRNPA1	9	0.022503	0.096403	0.298689	1394	7	-0.541	0.99071	0.99193	0.999999	3253	1	-0.541
CCNCBCL2L1	9	0.022633	0.096843	0.299839	1395	7	-0.38441	0.99548	0.99534	0.999999	3408	0	-0.38441
DROSHATRA2B	9	0.022827	0.097481	0.301597	1396	7	-0.63601	0.99818	0.99811	0.999999	3604	0	-0.63601
DBR1PTBP1	9	0.022864	0.097616	0.301799	1397	7	-0.3389	0.97956	0.98792	0.999999	3105	1	-0.3389
PAPOLGSMG1	9	0.022892	0.09772	0.301902	1398	6	-0.48129	0.72151	0.89337	0.999999	2406	3	-0.48129
CDK10SRSF1	9	0.022918	0.097802	0.301941	1399	6	-0.69249	0.52385	0.78361	0.999999	2155	2	-0.69249
MTAPEXOSC2	9	0.023082	0.098394	0.303551	1400	7	-0.52384	0.99842	0.99835	0.999999	3642	0	-0.52384
CPSF6ZCCHC8	9	0.023199	0.098802	0.304593	1401	7	-0.39837	0.9981	0.99804	0.999999	3594	0	-0.39837
XRN1THOC5	9	0.023419	0.099587	0.306765	1402	4	0.28587	0.13898	0.37632	0.999999	1479	5	0.28587
CDK10SMG1	9	0.023434	0.099649	0.306765	1403	4	-0.1114	0.90765	0.96461	0.999999	2776	2	-0.1114
CPSF6SRSF1	9	0.023747	0.10072	0.309842	1404	7	-0.5488	0.99848	0.99843	0.999999	3651	0	-0.5488
HNRNPH1ALYREF	9	0.023799	0.1009	0.310185	1405	7	-0.75434	0.99364	0.9938	0.999999	3328	1	-0.75434
XRN2THOC5	9	0.023881	0.1012	0.310866	1406	7	-0.33408	0.71505	0.89075	0.999999	2396	2	-0.33408
WDR33ZC3H3	9	0.023926	0.10134	0.311075	1407	7	-0.44701	0.84194	0.94589	0.999999	2646	2	-0.44701
PAN3HNRNPC	9	0.023998	0.10157	0.311474	1408	6	-0.40897	0.96142	0.98414	0.999999	3031	1	-0.40897
CCNT1SRSF1	9	0.024038	0.10171	0.311474	1409	6	-0.77264	0.98282	0.98881	0.999999	3133	1	-0.77264
CDK20SMG1	9	0.024043	0.10172	0.311474	1410	6	-0.41556	0.58984	0.82789	0.999999	2237	2	-0.41556
BRCA1HNRNPA1	9	0.024062	0.10178	0.311474	1411	7	-0.73364	0.9982	0.99813	0.999999	3607	0	-0.73364
NCBP1U2AF2	9	0.024077	0.10183	0.311474	1412	7	-0.49452	0.99502	0.99493	0.999999	3385	1	-0.49452
CDK20HNRNPC	9	0.024145	0.10211	0.312109	1413	7	-0.48544	0.84575	0.94768	0.999999	2656	1	-0.48544
CCNT1HNRNPA1	9	0.024213	0.10234	0.312596	1414	7	-0.4508	0.99843	0.99836	0.999999	3643	0	-0.4508
PAN3EXOSC8	9	0.024501	0.1034	0.31561	1415	7	-0.42433	0.98268	0.98877	0.999999	3129	1	-0.42433
AQREXOSC6	9	0.024718	0.10416	0.317492	1416	7	-0.61948	0.99261	0.99307	0.999999	3296	1	-0.61948
RNPC3SMG1	9	0.024718	0.10416	0.317492	1417	6	-0.31914	0.85052	0.94994	0.999999	2675	2	-0.31914
CPSF2U2AF2	9	0.024786	0.10443	0.318086	1418	7	-0.85452	0.99872	0.9987	0.999999	3695	0	-0.85452
CNOT7PRMT5	9	0.024811	0.10453	0.318155	1419	7	-0.43085	0.99823	0.99816	0.999999	3611	0	-0.43085
CTIFSKIV2L2	9	0.025148	0.10583	0.321894	1420	3	0.24158	0.19132	0.46083	0.999999	1630	5	0.24158
C19orf43SMG1	9	0.025169	0.10594	0.321897	1421	6	-0.53625	0.33203	0.63024	0.999999	1891	2	-0.53625
CNOT7UPF1	9	0.025192	0.10602	0.321897	1422	7	-0.42884	0.9917	0.99247	0.999999	3279	1	-0.42884
RNASEH2CSRSF1	9	0.025199	0.10606	0.321897	1423	7	-0.54166	0.82828	0.93938	0.999999	2611	2	-0.54166
DROSHASKIV2L2	9	0.025246	0.10621	0.322144	1424	7	-0.52873	0.9692	0.98562	0.999999	3060	1	-0.52873
CCNL2RBM7	9	0.025419	0.10671	0.323147	1425	7	-0.34206	0.91782	0.9678	0.999999	2810	1	-0.34206
WDR33RBM7	9	0.025426	0.10672	0.323147	1426	6	-0.84682	0.95912	0.98311	0.999999	3011	2	-0.84682
CPSF6RBM7	9	0.025435	0.10677	0.323147	1427	7	-0.44986	0.95028	0.97912	0.999999	2961	2	-0.44986
CNOT7ZFC3H1	9	0.025561	0.10718	0.324169	1428	7	-0.46364	0.99843	0.99836	0.999999	3644	0	-0.46364
BRCA1SRRT	9	0.025646	0.10748	0.32485	1429	6	-0.43057	0.6374	0.85868	0.999999	2320	2	-0.43057
CSTF3SKIV2L2	9	0.025708	0.10769	0.325246	1430	3	0.046878	0.85258	0.95069	0.999999	2680	2	0.046878
DROSHAPARP1	9	0.025736	0.10777	0.325282	1431	7	-0.69723	0.99732	0.99722	0.999999	3516	0	-0.69723
SYMPKPRMT5	9	0.025798	0.10801	0.325774	1432	7	-0.66067	0.99829	0.99822	0.999999	3620	0	-0.66067
CDK20EXOSC8	9	0.025824	0.10813	0.325886	1433	6	-0.53657	0.95709	0.98217	0.999999	2997	2	-0.53657
CDK12C17orf85	9	0.025888	0.10834	0.326135	1434	7	-0.32822	0.99867	0.99866	0.999999	3688	0	-0.32822
PAPOLGSRSF1	9	0.025897	0.10836	0.326135	1435	6	-0.61179	0.81718	0.93436	0.999999	2584	3	-0.61179
CNOT7SMG5	9	0.026	0.1087	0.326936	1436	7	-0.41528	0.99453	0.99448	0.999999	3358	1	-0.41528
TP53HNRNPC	9	0.026209	0.1094	0.328818	1437	7	-0.28797	0.97033	0.98583	0.999999	3068	1	-0.28797
RNGTTPTBP1	9	0.026229	0.10949	0.328844	1438	6	-0.56326	0.94036	0.97539	0.999999	2903	2	-0.56326
RNGTTEXOSC7	9	0.026321	0.1098	0.329545	1439	7	-0.39598	0.74224	0.90199	0.999999	2434	2	-0.39598
PAPOLANRDE2	9	0.026385	0.11001	0.329963	1440	7	-0.78842	0.91716	0.96757	0.999999	2805	2	-0.78842
PARP2HNRNPA1	9	0.02646	0.11025	0.330435	1441	7	-0.62981	0.99059	0.99185	0.999999	3247	1	-0.62981
CCNHNRDE2	9	0.026546	0.11055	0.33112	1442	6	-1.0128	0.75253	0.90621	0.999999	2448	2	-1.0128
MOV10EXOSC7	9	0.026594	0.1107	0.331323	1443	3	0.4453	0.009119	0.047747	0.252233	820	6	0.4453
CCNT1PTBP1	9	0.026648	0.1109	0.331697	1444	7	-0.3539	0.9887	0.99101	0.999999	3200	1	-0.3539
CDK10TRA2B	9	0.026762	0.11131	0.332688	1445	7	-0.25271	0.99842	0.99835	0.999999	3641	0	-0.25271
DROSHAZCCHC8	9	0.026877	0.11174	0.333611	1446	7	-0.23389	0.99516	0.99503	0.999999	3396	1	-0.23389
FAM103A1HNRNPA1	9	0.026886	0.11177	0.333611	1447	7	-0.77382	0.99811	0.99804	0.999999	3595	0	-0.77382
CSTF2SF3B1	9	0.026978	0.11205	0.334201	1448	6	-0.49824	0.72773	0.89596	0.999999	2413	3	-0.49824
PAPOLGPTBP1	9	0.027075	0.11236	0.334772	1449	7	-0.30331	0.99029	0.9917	0.999999	3240	1	-0.30331
CPSF6HNRNPC	9	0.027092	0.11239	0.334772	1450	7	-0.28702	0.99616	0.99602	0.999999	3439	0	-0.28702
DXOHNRNPC	9	0.027574	0.11411	0.339648	1451	7	-0.33156	0.99769	0.99762	0.999999	3551	0	-0.33156
XRN2HNRNPA1	9	0.027725	0.11465	0.340998	1452	7	-0.47756	0.85581	0.9514	0.999999	2683	2	-0.47756
ELAC2DIS3	9	0.027753	0.11476	0.340998	1453	7	-0.40048	0.98501	0.98946	0.999999	3148	1	-0.40048
CTIFHNRNPC	9	0.027761	0.1148	0.340998	1454	6	-0.35158	0.96053	0.98378	0.999999	3023	1	-0.35158
SMN1EXOSC6	9	0.027981	0.1155	0.342841	1455	7	-0.35198	0.98703	0.99023	0.999999	3175	1	-0.35198
RNASELEXOSC8	9	0.028037	0.11565	0.343054	1456	7	-0.39597	0.99833	0.99828	0.999999	3624	0	-0.39597
