id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SRSF11DDX39B	9	0.017647	0.069944	0.540997	561	6	-0.19442	0.91202	0.93201	0.999999	3759	1	-0.19442
CPSF6BRCA2	9	0.017762	0.070359	0.543235	562	5	-0.1657	0.61918	0.79137	0.999999	3102	1	-0.1657
HNRNPH1ZC3H3	9	0.017866	0.070691	0.544829	563	4	-0.096694	0.81433	0.89725	0.999999	3569	1	-0.096694
NUDT21DIS3L	9	0.0179	0.070831	0.544934	564	5	-0.13026	0.71814	0.84046	0.999999	3323	2	-0.13026
DBR1SMG1	9	0.018035	0.071256	0.547223	565	4	-0.13484	0.60164	0.78343	0.999999	3076	2	-0.13484
ELAC2UPF2	9	0.018081	0.071432	0.547606	566	6	-0.14066	0.99607	0.99592	0.999999	4214	0	-0.14066
CDK11AALYREF	9	0.018127	0.071579	0.547758	567	3	0.064588	0.24855	0.48348	0.999999	1986	4	0.064588
CD81HNRNPA1	9	0.01821	0.071848	0.547875	568	5	-0.22491	0.99058	0.99045	0.999999	4151	0	-0.22491
CNOT7UPF1	9	0.018212	0.07185	0.547875	569	6	-0.19198	0.0091089	0.040637	0.671813	269	2	-0.19198
CPSF6RBM27	9	0.018282	0.072072	0.547875	570	5	-0.085529	0.66725	0.8145	0.999999	3214	1	-0.085529
RNASEH1THOC2	9	0.018292	0.072102	0.547875	571	5	-0.11903	0.59256	0.77931	0.999999	3054	1	-0.11903
CDK8PABPN1	9	0.018377	0.072382	0.548072	572	6	-0.19134	0.99172	0.99163	0.999999	4166	0	-0.19134
PAN3SF3B1	9	0.018422	0.07254	0.548309	573	4	-0.010438	0.10283	0.27502	0.999999	1192	4	-0.010438
SRSF11MDM2	9	0.018793	0.073814	0.556957	574	3	-0.06492	0.14549	0.34397	0.999999	1448	2	-0.06492
CDK11APTBP1	9	0.018888	0.074121	0.5583	575	6	-0.16363	0.79624	0.8858	0.999999	3506	1	-0.16363
CNOT7PARP1	9	0.019172	0.075135	0.56409	576	6	-0.14817	0.76754	0.86846	0.999999	3429	1	-0.14817
HNRNPH1SRSF1	9	0.019179	0.075151	0.56409	577	6	-0.28155	0.98846	0.98844	0.999999	4126	0	-0.28155
CDK20HNRNPC	9	0.01937	0.075837	0.56825	578	4	-0.069783	0.83145	0.90667	0.999999	3612	1	-0.069783
CCNL2THOC5	9	0.019432	0.076062	0.568947	579	4	-0.13391	0.36652	0.603	0.999999	2389	1	-0.13391
CPSF2NRDE2	9	0.019526	0.076426	0.570686	580	4	-0.13849	0.57895	0.77317	0.999999	3025	1	-0.13849
DROSHAEXOSC2	9	0.019678	0.07691	0.573007	581	6	-0.21975	0.57208	0.77006	0.999999	3011	1	-0.21975
RNGTTHNRNPA1	9	0.019714	0.077018	0.573007	582	3	-0.047506	0.20367	0.42463	0.999999	1755	3	-0.047506
TP53U2AF2	9	0.019773	0.077204	0.573007	583	6	-0.21238	0.96744	0.9676	0.999999	3956	0	-0.21238
TAF4EXOSC8	9	0.019792	0.077268	0.573007	584	5	-0.13817	0.47934	0.69471	0.999999	2710	1	-0.13817
NUDT21BRCA2	9	0.019966	0.077826	0.575484	585	5	-0.14535	0.87059	0.91739	0.999999	3667	1	-0.14535
NCBP1SMG6	9	0.019991	0.077895	0.575484	586	4	-0.1238	0.40244	0.6322	0.999999	2501	3	-0.1238
CPSF1RBM27	9	0.020029	0.078002	0.575484	587	3	0.018847	0.16085	0.36591	0.999999	1525	4	0.018847
CCNCBCL2L1	9	0.020104	0.078264	0.576155	588	4	0.030351	0.21042	0.43358	0.999999	1783	1	0.030351
SMN1PTBP1	9	0.020141	0.07836	0.576155	589	6	-0.14681	0.99737	0.99726	0.999999	4238	0	-0.14681
CPSF6DIS3	9	0.020201	0.078571	0.576724	590	6	-0.21847	0.78521	0.87906	0.999999	3477	1	-0.21847
WDR33SMG5	9	0.020282	0.078808	0.577135	591	4	-0.068417	0.69106	0.8263	0.999999	3258	1	-0.068417
PAN3PTBP1	9	0.020303	0.078895	0.577135	592	5	-0.1656	0.53592	0.74105	0.999999	2880	3	-0.1656
PAPOLAPRMT5	9	0.02035	0.079099	0.57765	593	6	-0.24092	0.96724	0.96738	0.999999	3954	0	-0.24092
CSTF1NCBP1	9	0.020508	0.079592	0.58027	594	5	-0.16111	0.81255	0.89615	0.999999	3564	1	-0.16111
CDK9EXOSC2	9	0.020543	0.07973	0.580293	595	6	-0.21151	0.56105	0.76143	0.999999	2973	2	-0.21151
CSTF1NRDE2	9	0.020581	0.079865	0.5803	596	4	-0.095281	0.66435	0.8131	0.999999	3208	2	-0.095281
WDR33CD81	9	0.020646	0.080081	0.580889	597	2	-0.15987	0.27409	0.51639	0.999999	2097	3	-0.15987
PAN3SRRT	9	0.020757	0.08045	0.582589	598	5	-0.1585	0.38696	0.61976	0.999999	2458	2	-0.1585
XRN1ZC3H18	9	0.020817	0.080686	0.583321	599	6	-0.1383	0.90409	0.92873	0.999999	3742	1	-0.1383
FIP1L1SKIV2L2	9	0.02089	0.080923	0.584051	600	4	-0.081486	0.97487	0.97501	0.999999	4004	0	-0.081486
RNASEH2CHNRNPC	9	0.020987	0.081248	0.584761	601	5	-0.1314	0.81597	0.89839	0.999999	3580	2	-0.1314
CCNHHNRNPA1	9	0.021001	0.081292	0.584761	602	6	-0.2409	0.97251	0.97264	0.999999	3989	0	-0.2409
CDK7SMG1	9	0.021158	0.081771	0.584986	603	5	-0.14131	0.10702	0.28369	0.999999	1221	2	-0.14131
PAN3EXOSC6	9	0.02118	0.081827	0.584986	604	3	-0.060365	0.68948	0.82558	0.999999	3255	2	-0.060365
SMN1SRSF1	9	0.021182	0.081829	0.584986	605	5	-0.18862	0.86929	0.91702	0.999999	3666	1	-0.18862
SMN1CD81	9	0.021193	0.081866	0.584986	606	5	-0.2195	0.96667	0.96679	0.999999	3948	0	-0.2195
CPSF6EXOSC8	9	0.02136	0.082439	0.588111	607	5	-0.13553	0.99621	0.99607	0.999999	4217	0	-0.13553
CDK9EXOSC3	9	0.021433	0.082652	0.58866	608	6	-0.10813	0.99013	0.99005	0.999999	4144	0	-0.10813
MOV10SKIV2L2	9	0.021675	0.0834	0.592211	609	6	-0.12877	0.80223	0.88954	0.999999	3537	2	-0.12877
CNOT7RBM27	9	0.021685	0.083425	0.592211	610	5	-0.13201	0.90087	0.92747	0.999999	3732	1	-0.13201
CCNL1HNRNPC	9	0.021996	0.084515	0.597979	611	5	-0.11382	0.85754	0.91351	0.999999	3644	1	-0.11382
CPSF2PTBP1	9	0.022095	0.084868	0.599496	612	4	-0.078433	0.092884	0.25435	0.995203	1112	3	-0.078433
SMN1SF3B1	9	0.022161	0.085123	0.600312	613	4	-0.086425	0.9912	0.99109	0.999999	4160	0	-0.086425
NUDT21DIS3	9	0.022266	0.085458	0.600481	614	5	-0.15836	0.81183	0.89571	0.999999	3563	1	-0.15836
CSTF1SMG1	9	0.022288	0.085531	0.600481	615	4	0.026851	0.22189	0.44865	0.999999	1843	3	0.026851
RNASEH1SMG1	9	0.022311	0.085591	0.600481	616	5	-0.19852	0.58583	0.77624	0.999999	3042	2	-0.19852
RNASEH2CSF3B1	9	0.022349	0.085703	0.600481	617	6	-0.17998	0.99246	0.9924	0.999999	4174	0	-0.17998
ERI1THOC5	9	0.022418	0.085926	0.601064	618	5	-0.14119	0.35232	0.59155	0.999999	2343	3	-0.14119
CD81PABPN1	9	0.022454	0.086091	0.601089	619	6	-0.23482	0.44692	0.66839	0.999999	2617	1	-0.23482
ERCC2DCP1A	9	0.022495	0.086208	0.601089	620	3	-0.013853	0.36677	0.6032	0.999999	2391	2	-0.013853
CDK11BEXOSC5	9	0.022636	0.086669	0.602884	621	4	-0.06	0.11263	0.29482	0.999999	1267	1	-0.06
SMN1TRA2B	9	0.022661	0.086745	0.602884	622	4	0.15677	0.28288	0.52744	0.999999	2144	4	0.15677
CDK12PABPN1	9	0.022763	0.087032	0.603682	623	5	-0.22588	0.88421	0.92163	0.999999	3702	1	-0.22588
PARNTHOC5	9	0.022795	0.087139	0.603682	624	5	-0.13709	0.98343	0.9835	0.999999	4080	0	-0.13709
FIP1L1EXOSC6	9	0.02296	0.087646	0.606221	625	5	-0.15948	0.44076	0.66332	0.999999	2597	1	-0.15948
FAM208AALYREF	9	0.02305	0.087975	0.607517	626	4	-0.032054	0.99348	0.99337	0.999999	4183	0	-0.032054
CDK10PTBP1	9	0.02314	0.088275	0.608618	627	5	-0.21021	0.090516	0.2493	0.991701	1097	3	-0.21021
SRSF11THOC2	9	0.023228	0.088585	0.609013	628	6	-0.15265	0.19593	0.4142	0.999999	1719	1	-0.15265
DOT1LTHOC5	9	0.023234	0.088615	0.609013	629	3	0.090374	0.26921	0.50997	0.999999	2081	4	0.090374
CPSF3EXOSC4	9	0.023397	0.089158	0.610771	630	4	-0.081069	0.036451	0.12721	0.89129	635	3	-0.081069
CNOT7EXOSC7	9	0.023444	0.0893	0.610771	631	6	-0.15074	0.42608	0.65128	0.999999	2557	1	-0.15074
FAM208AMDM2	9	0.023505	0.089489	0.610771	632	5	-0.11021	0.98362	0.98365	0.999999	4082	0	-0.11021
AQRZFC3H1	9	0.023552	0.089661	0.610771	633	6	-0.14487	0.92457	0.93789	0.999999	3787	1	-0.14487
SRSF11SMG5	9	0.023559	0.089679	0.610771	634	3	0.014538	0.23376	0.46435	0.999999	1914	2	0.014538
SETDB1NRDE2	9	0.0236	0.089826	0.610771	635	4	-0.12013	0.82785	0.9058	0.999999	3607	1	-0.12013
CCNL1EXOSC8	9	0.023636	0.08994	0.610771	636	6	-0.1236	0.99411	0.994	0.999999	4189	0	-0.1236
CSTF2THNRNPC	9	0.023662	0.090002	0.610771	637	5	-0.11707	0.54829	0.75102	0.999999	2928	3	-0.11707
PAPOLASKIV2L2	9	0.0237	0.090145	0.610776	638	5	-0.19051	0.98413	0.98414	0.999999	4086	0	-0.19051
AQRDIS3L	9	0.023745	0.090291	0.610812	639	6	-0.1381	0.53927	0.74361	0.999999	2889	1	-0.1381
CPSF6ALYREF	9	0.023948	0.09081	0.613358	640	5	-0.21993	0.63641	0.7995	0.999999	3139	1	-0.21993
CDK11AUPF2	9	0.024214	0.091523	0.617211	641	3	0.08785	0.20396	0.42503	0.999999	1756	4	0.08785
RNASEH2CPTBP1	9	0.024337	0.091881	0.617611	642	5	-0.15576	0.45782	0.67732	0.999999	2652	3	-0.15576
SETDB1EXOSC8	9	0.02437	0.09195	0.617611	643	5	-0.12225	0.34531	0.586	0.999999	2328	2	-0.12225
PAN3EXOSC2	9	0.024397	0.092012	0.617611	644	4	-0.15831	0.9104	0.93131	0.999999	3754	1	-0.15831
PAPOLGZC3H18	9	0.024524	0.092377	0.617777	645	4	-0.050178	0.0039783	0.020429	0.559004	160	2	-0.050178
FAM103A1NRDE2	9	0.024526	0.092379	0.617777	646	4	-0.096577	0.093291	0.25516	0.995203	1115	2	-0.096577
PAPOLAEXOSC4	9	0.024558	0.092466	0.617777	647	5	-0.2084	0.51721	0.72545	0.999999	2828	2	-0.2084
MCL1ZCCHC8	9	0.024628	0.092636	0.617955	648	4	-0.022551	0.18357	0.39744	0.999999	1642	3	-0.022551
REXO2TRA2B	9	0.024685	0.092803	0.618117	649	5	-0.22156	0.6209	0.79225	0.999999	3108	2	-0.22156
PAN3SKIV2L2	9	0.02477	0.092994	0.618317	650	5	-0.11051	0.46575	0.68364	0.999999	2672	2	-0.11051
PAPOLANRDE2	9	0.024809	0.09312	0.618317	651	4	-0.19048	0.9662	0.9663	0.999999	3944	0	-0.19048
TP53DDX39B	9	0.024925	0.093466	0.618759	652	4	-0.070576	0.96194	0.96211	0.999999	3919	1	-0.070576
PAPOLBBCL2L1	9	0.024981	0.093611	0.618759	653	3	-0.030769	0.1399	0.33599	0.999999	1418	3	-0.030769
CCNL2NXF1	9	0.024992	0.09365	0.618759	654	5	-0.18059	0.54398	0.74747	0.999999	2912	2	-0.18059
CCNL2EXOSC2	9	0.025033	0.09376	0.618759	655	5	-0.20231	0.96111	0.9614	0.999999	3916	1	-0.20231
MTAPRBM26	9	0.025111	0.093955	0.619099	656	5	-0.13756	0.35204	0.59133	0.999999	2342	2	-0.13756
SRSF11DIS3L	9	0.025301	0.094437	0.62078	657	5	-0.13356	0.97345	0.97362	0.999999	3993	0	-0.13356
FAM208ANXF1	9	0.025358	0.0946	0.62078	658	3	-0.044129	0.15707	0.36055	0.999999	1506	3	-0.044129
MCL1PTBP1	9	0.025426	0.094733	0.62078	659	5	-0.21283	0.98509	0.985	0.999999	4099	0	-0.21283
REXO2HNRNPA1	9	0.025448	0.094785	0.62078	660	3	-0.081903	0.30494	0.55333	0.999999	2224	2	-0.081903
CNOT7DIS3L	9	0.025632	0.095272	0.62302	661	5	-0.11111	0.11568	0.30093	0.999999	1295	2	-0.11111
NUDT21NRDE2	9	0.025876	0.095905	0.625771	662	5	-0.21631	0.93045	0.94073	0.999999	3805	1	-0.21631
CDK9ZC3H18	9	0.025955	0.096109	0.625771	663	5	-0.1666	0.98836	0.98832	0.999999	4123	0	-0.1666
MOV10EXOSC2	9	0.025961	0.096127	0.625771	664	5	-0.18179	0.55969	0.76029	0.999999	2969	2	-0.18179
CDK12EXOSC2	9	0.026164	0.096644	0.628184	665	4	-0.084636	0.63679	0.79968	0.999999	3140	1	-0.084636
AQRSRRT	9	0.026339	0.097084	0.629211	666	4	-0.058824	0.17041	0.37915	0.999999	1573	2	-0.058824
SMN1HNRNPC	9	0.026345	0.097093	0.629211	667	4	-0.12304	0.99299	0.99295	0.999999	4178	0	-0.12304
CSTF1UPF2	9	0.026553	0.097646	0.631558	668	2	0.0029312	0.35881	0.59683	0.999999	2361	2	0.0029312
CCNHPABPN1	9	0.026608	0.097761	0.631558	669	4	-0.036666	0.70502	0.83356	0.999999	3292	2	-0.036666
CNOT7NXF1	9	0.026663	0.09791	0.631558	670	4	-0.14398	0.98016	0.98032	0.999999	4054	0	-0.14398
PAPOLASRRT	9	0.026718	0.098041	0.631558	671	5	-0.16902	0.99532	0.99517	0.999999	4206	0	-0.16902
SMN1EXOSC3	9	0.026975	0.098713	0.63494	672	4	-0.14201	0.97652	0.97667	0.999999	4027	0	-0.14201
MTAPSF3B1	9	0.027107	0.09908	0.636352	673	3	-0.092255	0.96794	0.96807	0.999999	3961	0	-0.092255
SMN1control	72	0.027295	0.18003	0.825952	674	27	-0.084386	0.94892	0.99848	0.999999	3860	14	-0.084386
CSTF2THNRNPA1	9	0.027312	0.099603	0.638761	675	3	-0.1483	0.96321	0.96338	0.999999	3927	1	-0.1483
RNMTUPF1	9	0.027458	0.10002	0.639729	676	4	-0.010601	0.18026	0.39264	0.999999	1624	3	-0.010601
NUDT21NXF1	9	0.027474	0.10005	0.639729	677	1	-0.070937	0.50161	0.71287	0.999999	2789	1	-0.070937
DROSHAPABPN1	9	0.027832	0.101	0.644098	678	5	-0.21412	0.91316	0.9325	0.999999	3764	1	-0.21412
SMN1BCL2L1	9	0.027855	0.10103	0.644098	679	5	-0.26582	0.98161	0.98166	0.999999	4065	0	-0.26582
CPSF6UPF1	9	0.028307	0.10221	0.650313	680	4	-0.10835	0.90145	0.92766	0.999999	3735	1	-0.10835
CDK9PARP1	9	0.028387	0.10238	0.650313	681	4	-0.17618	0.89036	0.92372	0.999999	3709	1	-0.17618
CPSF4PABPN1	9	0.028424	0.10246	0.650313	682	5	-0.20634	0.073391	0.21238	0.961856	967	2	-0.20634
RNGTTDDX39B	9	0.028515	0.10265	0.650579	683	3	-0.037192	0.066898	0.19812	0.944453	919	2	-0.037192
FAM208ASRSF1	9	0.028761	0.10326	0.653458	684	4	-0.071341	0.6397	0.80107	0.999999	3151	2	-0.071341
AQRPAF1	9	0.028968	0.10387	0.656401	685	5	-0.15464	0.95116	0.95345	0.999999	3874	1	-0.15464
CDK11BEXOSC7	9	0.029105	0.10421	0.657555	686	4	-0.19035	0.41189	0.63989	0.999999	2523	3	-0.19035
CPSF4ZC3H18	9	0.029265	0.1046	0.657761	687	5	-0.1585	0.26535	0.50488	0.999999	2061	4	-0.1585
PAPOLAPARP1	9	0.029312	0.10472	0.657761	688	4	-0.14805	0.93238	0.9418	0.999999	3810	1	-0.14805
CDK12SRRT	9	0.029353	0.10482	0.657761	689	4	-0.063049	0.99091	0.99083	0.999999	4153	0	-0.063049
DOT1LPTBP1	9	0.029365	0.10485	0.657761	690	3	-0.02481	0.66661	0.81416	0.999999	3212	2	-0.02481
AQRHNRNPA1	9	0.029455	0.10512	0.658459	691	4	-0.19514	0.83245	0.90691	0.999999	3614	1	-0.19514
PAN2SMG1	9	0.029576	0.1054	0.659298	692	5	-0.17309	0.98922	0.98917	0.999999	4137	0	-0.17309
DROSHAHNRNPA1	9	0.029692	0.10574	0.660436	693	5	-0.28811	0.99906	0.99907	0.999999	4269	0	-0.28811
ZRSR2HNRNPA1	9	0.029926	0.10635	0.663288	694	5	-0.20058	0.97462	0.97478	0.999999	4002	0	-0.20058
CCNCSRSF1	9	0.030135	0.1069	0.665759	695	5	-0.21805	0.25569	0.49284	0.999999	2020	1	-0.21805
HNRNPH1THOC5	9	0.030571	0.10804	0.671876	696	5	-0.22789	0.98041	0.98055	0.999999	4056	0	-0.22789
CCNT1EXOSC9	9	0.030722	0.10843	0.673232	697	4	-0.047535	0.76375	0.86619	0.999999	3416	1	-0.047535
CDK9IWS1	9	0.03078	0.10857	0.673232	698	2	0.037293	0.017123	0.068707	0.741918	404	1	0.037293
CDK19ALYREF	9	0.03105	0.10921	0.674475	699	5	-0.12899	0.99394	0.99384	0.999999	4186	0	-0.12899
CCNHDDX39B	9	0.03106	0.10924	0.674475	700	5	-0.22373	0.97843	0.97858	0.999999	4042	0	-0.22373
PARP2PTBP1	9	0.031139	0.10945	0.674475	701	4	0.033879	0.2749	0.51746	0.999999	2103	3	0.033879
CDK20DCP1A	9	0.031169	0.10954	0.674475	702	5	-0.1518	0.96749	0.96763	0.999999	3957	0	-0.1518
ELAC2IWS1	9	0.031175	0.10955	0.674475	703	2	0.082256	0.29263	0.53955	0.999999	2186	3	0.082256
FAM208AZC3H18	9	0.031319	0.10991	0.675007	704	4	-0.075113	0.18766	0.40312	0.999999	1662	1	-0.075113
C17orf85UPF3B	9	0.03134	0.10995	0.675007	705	3	0.14321	0.010211	0.044452	0.671813	290	5	0.14321
WDR33THOC2	9	0.03148	0.11031	0.67627	706	3	0.085625	0.15346	0.35534	0.999999	1488	4	0.085625
PAPOLGZFC3H1	9	0.03156	0.1105	0.676462	707	4	-0.066755	0.75455	0.86074	0.999999	3390	1	-0.066755
SMN1ZFC3H1	9	0.031666	0.11077	0.677159	708	4	-0.10064	0.82204	0.90237	0.999999	3596	1	-0.10064
MCL1PAF1	9	0.031749	0.11097	0.67742	709	3	0.03394	0.34223	0.58353	0.999999	2318	3	0.03394
XRN1SF3B1	9	0.032233	0.11223	0.683454	710	4	-0.021267	0.13576	0.33019	0.999999	1390	2	-0.021267
PARP2SKIV2L2	9	0.032246	0.11227	0.683454	711	1	0.044893	0.26248	0.50135	0.999999	2048	3	0.044893
CCNL1PARP1	9	0.032306	0.11243	0.683454	712	5	-0.11922	0.88267	0.92117	0.999999	3697	1	-0.11922
PAPOLBSMG1	9	0.032443	0.11278	0.684596	713	5	-0.1835	0.57199	0.76998	0.999999	3009	2	-0.1835
ERCC2PABPN1	9	0.032794	0.11371	0.68771	714	4	-0.1222	0.11359	0.29668	0.999999	1280	3	-0.1222
DXOTHOC5	9	0.032796	0.11372	0.68771	715	3	0.01528	0.21137	0.43492	0.999999	1787	4	0.01528
AQREXOSC4	9	0.032814	0.11377	0.68771	716	5	-0.18184	0.37863	0.61305	0.999999	2428	2	-0.18184
PAN2C17orf85	9	0.032979	0.11419	0.68931	717	2	0.05583	0.022126	0.085265	0.782989	478	4	0.05583
ERI1PABPN1	9	0.033162	0.11463	0.690687	718	4	-0.27794	0.98032	0.98047	0.999999	4055	0	-0.27794
WDR33UPF2	9	0.033202	0.11474	0.690687	719	5	-0.20207	0.56341	0.76324	0.999999	2981	1	-0.20207
SMN1DDX39B	9	0.033592	0.11566	0.695227	720	5	-0.27194	0.42221	0.64825	0.999999	2548	2	-0.27194
MOV10NRDE2	9	0.033794	0.11611	0.696959	721	5	-0.20833	0.047262	0.15312	0.919369	738	4	-0.20833
XRN2SF3B1	9	0.033893	0.11634	0.697394	722	5	-0.14843	0.0012251	0.0071103	0.365335	93	2	-0.14843
DOT1LPARP1	9	0.033985	0.11658	0.697732	723	5	-0.16236	0.47835	0.69389	0.999999	2708	3	-0.16236
NUDT21EXOSC8	9	0.034076	0.11684	0.697732	724	5	-0.14743	0.28236	0.52679	0.999999	2140	3	-0.14743
CDK11BSKIV2L2	9	0.034091	0.11688	0.697732	725	3	-0.0037602	0.33031	0.5739	0.999999	2288	1	-0.0037602
XRN1SKIV2L2	9	0.034259	0.11729	0.698689	726	1	0.098788	0.045535	0.14892	0.907835	729	4	0.098788
CDK11BTRA2B	9	0.034291	0.11737	0.698689	727	5	-0.15614	0.95182	0.95394	0.999999	3877	1	-0.15614
CPSF3PABPN1	9	0.034418	0.11765	0.698891	728	4	-0.14321	0.98277	0.9828	0.999999	4074	0	-0.14321
ELAC2SKIV2L2	9	0.034442	0.11772	0.698891	729	2	0.053561	0.091777	0.25197	0.994986	1105	4	0.053561
RPP30EXOSC1	9	0.034726	0.11842	0.700793	730	3	0.027852	0.10052	0.27011	0.999999	1177	3	0.027852
CDK11BPTBP1	9	0.034767	0.11853	0.700793	731	3	-0.08451	0.74934	0.85778	0.999999	3379	2	-0.08451
CCNT2HNRNPC	9	0.034882	0.11881	0.70146	732	4	-0.050702	0.68933	0.82549	0.999999	3253	2	-0.050702
SRSF11PTBP1	9	0.035151	0.11947	0.704397	733	4	-0.090144	0.95407	0.95558	0.999999	3890	1	-0.090144
NUDT21SMG7	9	0.035615	0.12057	0.708479	734	5	-0.18351	0.71687	0.83977	0.999999	3321	1	-0.18351
CDK7SKIV2L2	9	0.035625	0.12058	0.708479	735	4	-0.089893	0.76538	0.86723	0.999999	3422	2	-0.089893
CCNHCD81	9	0.03567	0.12072	0.708479	736	4	-0.07442	0.67071	0.81618	0.999999	3221	1	-0.07442
DOT1LNXF1	9	0.035715	0.12082	0.708479	737	3	-0.030664	0.72199	0.84244	0.999999	3330	1	-0.030664
DXOHNRNPC	9	0.035892	0.12125	0.709033	738	4	-0.11185	0.99914	0.99916	0.999999	4273	0	-0.11185
SRSF11SF3B1	9	0.035897	0.12127	0.709033	739	3	-0.062917	0.11382	0.29717	0.999999	1281	3	-0.062917
CDK9UPF2	9	0.035955	0.1214	0.709033	740	4	-0.01567	0.18903	0.40483	0.999999	1667	4	-0.01567
RNASELSMG5	9	0.036094	0.12176	0.710175	741	3	0.16474	0.054494	0.16993	0.920119	811	5	0.16474
TAF4SMG7	9	0.03633	0.12234	0.710789	742	5	-0.13927	0.27586	0.51871	0.999999	2108	2	-0.13927
CDK10ALYREF	9	0.03633	0.12234	0.710789	743	4	-0.13228	0.7074	0.8348	0.999999	3297	2	-0.13228
DOT1LTRA2B	9	0.036399	0.1225	0.710789	744	4	-0.0033703	0.96711	0.96728	0.999999	3953	0	-0.0033703
FAM208AUPF1	9	0.03641	0.12253	0.710789	745	5	-0.20355	0.56103	0.76141	0.999999	2972	3	-0.20355
NUDT21DDX39B	9	0.036606	0.12304	0.712785	746	4	-0.13687	0.96874	0.96882	0.999999	3967	0	-0.13687
SETDB1HNRNPC	9	0.036698	0.12325	0.712891	747	4	-0.078255	0.98816	0.98813	0.999999	4121	0	-0.078255
NUDT21DCP1A	9	0.036745	0.12339	0.712891	748	5	-0.14306	0.80204	0.88942	0.999999	3535	2	-0.14306
CSTF1EXOSC2	9	0.037237	0.12459	0.718874	749	4	-0.070761	0.18002	0.39233	0.999999	1622	3	-0.070761
MCL1ZFC3H1	9	0.037483	0.12522	0.720757	750	4	-0.10936	0.42099	0.64725	0.999999	2544	1	-0.10936
ANGZC3H18	9	0.037648	0.12566	0.720757	751	2	0.015463	0.6945	0.82811	0.999999	3267	2	0.015463
PARNPAF1	9	0.037671	0.12571	0.720757	752	4	0.082294	0.023625	0.09011	0.798456	498	4	0.082294
CDK12PARP1	9	0.037695	0.12576	0.720757	753	4	-0.13194	0.9805	0.98063	0.999999	4057	0	-0.13194
CDK19MDM2	9	0.037749	0.12591	0.720757	754	5	-0.12322	0.87868	0.91991	0.999999	3687	1	-0.12322
AQRALYREF	9	0.037754	0.12592	0.720757	755	4	-0.040025	0.17277	0.38239	0.999999	1586	2	-0.040025
PAN3NXF1	9	0.037873	0.12626	0.721404	756	4	-0.092056	0.71188	0.83701	0.999999	3309	2	-0.092056
CNOT7SKIV2L2	9	0.037909	0.12636	0.721404	757	4	-0.017846	0.3724	0.60793	0.999999	2412	2	-0.017846
ERCC2HNRNPC	9	0.038179	0.12703	0.72427	758	5	-0.12848	0.98102	0.98116	0.999999	4061	0	-0.12848
WDR33EXOSC1	9	0.038352	0.1275	0.725953	759	4	-0.10026	0.17789	0.38949	0.999999	1615	1	-0.10026
NUDT21ZFC3H1	9	0.038623	0.1281	0.72769	760	4	-0.18223	0.16805	0.37588	0.999999	1560	2	-0.18223
CCNCSKIV2L2	9	0.038638	0.12814	0.72769	761	3	0.071575	0.24672	0.4811	0.999999	1979	3	0.071575
MOV10ZC3H18	9	0.038768	0.12841	0.727885	762	3	-0.030668	0.18326	0.39693	0.999999	1640	2	-0.030668
RNPC3SKIV2L2	9	0.038813	0.12851	0.727885	763	5	-0.12818	0.43192	0.65613	0.999999	2571	2	-0.12818
RNGTTUPF1	9	0.039061	0.1291	0.730279	764	5	-0.17924	0.65956	0.81084	0.999999	3193	2	-0.17924
ERCC2SKIV2L2	9	0.039184	0.1294	0.731021	765	4	-0.08135	0.30351	0.55216	0.999999	2222	2	-0.08135
CDK9CD81	9	0.039348	0.12977	0.732033	766	4	-0.16854	0.084142	0.23594	0.987684	1044	2	-0.16854
NUDT21SMG6	9	0.039418	0.12992	0.732033	767	5	-0.14481	0.25743	0.49503	0.999999	2029	2	-0.14481
PAN3SRSF1	9	0.039517	0.13018	0.732512	768	5	-0.16185	0.38323	0.61676	0.999999	2446	3	-0.16185
SRSF11PAF1	9	0.039755	0.13074	0.733026	769	5	-0.1452	0.92857	0.93983	0.999999	3799	1	-0.1452
SRSF11EXOSC3	9	0.039877	0.13105	0.733026	770	3	0.0080184	0.17314	0.38293	0.999999	1590	4	0.0080184
HNRNPH1SMG5	9	0.039883	0.13107	0.733026	771	5	-0.20372	0.99891	0.9989	0.999999	4265	0	-0.20372
PARP2EXOSC2	9	0.039901	0.1311	0.733026	772	3	-0.073328	0.14663	0.34561	0.999999	1457	3	-0.073328
CDK10EXOSC2	9	0.039925	0.13115	0.733026	773	3	-0.089133	0.97893	0.97905	0.999999	4045	0	-0.089133
FAM103A1RBM26	9	0.039982	0.13129	0.733026	774	5	-0.14485	0.55912	0.75986	0.999999	2967	2	-0.14485
ELAC2RBM7	9	0.04021	0.13186	0.734398	775	5	-0.12279	0.24194	0.47494	0.999999	1955	2	-0.12279
MTAPEXOSC3	9	0.040276	0.13205	0.734398	776	2	0.073981	0.41047	0.63874	0.999999	2519	3	0.073981
CDK20ZC3H18	9	0.040288	0.13208	0.734398	777	3	-0.0095053	0.40597	0.63496	0.999999	2509	3	-0.0095053
AQRPRMT5	9	0.040399	0.13235	0.734398	778	5	-0.17207	0.98697	0.98693	0.999999	4112	0	-0.17207
AQRHNRNPC	9	0.040411	0.13238	0.734398	779	5	-0.12833	0.37748	0.61211	0.999999	2422	3	-0.12833
