id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PAPOLBNCBP1	9	0.00060485	0.004291	0.025135	735	6	-2.3015	0.23115	0.51828	0.999999	1600	3	-2.3015
SYMPKBRCA2	9	0.0006058	0.0042956	0.025135	736	9	-2.1178	0.99939	0.9994	0.999999	3799	0	-2.1178
CDK20MDM2	9	0.00060606	0.0042956	0.025135	737	9	-0.96797	0.99939	0.9994	0.999999	3798	0	-0.96797
SYMPKDIS3	9	0.00060678	0.0042978	0.025135	738	8	-2.021	0.96639	0.98661	0.999999	2919	1	-2.021
NCBP1ALYREF	9	0.00060814	0.004307	0.025154	739	9	-2.8788	0.99939	0.9994	0.999999	3797	0	-2.8788
WDR33RBM7	9	0.00061018	0.0043208	0.025159	740	8	-1.8736	0.99751	0.99742	0.999999	3422	0	-1.8736
BRCA1EXOSC2	9	0.00061042	0.0043231	0.025159	741	7	-2.281	0.95606	0.98222	0.999999	2822	1	-2.281
FAM208AHNRNPA1	9	0.00061076	0.0043254	0.025159	742	9	-2.3509	0.99939	0.9994	0.999999	3796	0	-2.3509
DROSHAHNRNPA1	9	0.00061523	0.0043575	0.025291	743	9	-3.4123	0.99938	0.99939	0.999999	3795	0	-3.4123
CDK20TRA2B	9	0.00061549	0.0043598	0.025291	744	9	-1.7851	0.99938	0.99939	0.999999	3794	0	-1.7851
SYMPKPABPN1	9	0.00061761	0.0043713	0.025324	745	9	-3.9372	0.99938	0.99939	0.999999	3793	0	-3.9372
REXO2TRA2B	9	0.0006184	0.0043781	0.02533	746	9	-2.2133	0.99938	0.99938	0.999999	3792	0	-2.2133
CCNKALYREF	9	0.0006192	0.004385	0.025336	747	9	-0.6349	0.99938	0.99938	0.999999	3791	0	-0.6349
CDK11BMDM2	9	0.00062106	0.0044057	0.025421	748	9	-0.54197	0.99938	0.99938	0.999999	3790	0	-0.54197
CDK9EXOSC7	9	0.00062212	0.0044125	0.025427	749	7	-2.5067	0.99703	0.99694	0.999999	3369	0	-2.5067
AQREXOSC3	9	0.00063139	0.0044699	0.025723	750	7	-2.3729	0.95671	0.9825	0.999999	2829	2	-2.3729
C17orf85MDM2	9	0.00063232	0.0044791	0.025741	751	9	-1.3171	0.99937	0.99937	0.999999	3789	0	-1.3171
ANGPABPN1	9	0.0006353	0.0045066	0.025865	752	9	-2.0204	0.99936	0.99937	0.999999	3788	0	-2.0204
CCNL2PABPN1	9	0.00064212	0.0045433	0.026041	753	9	-3.0305	0.99936	0.99935	0.999999	3787	0	-3.0305
CNOT7SF3B1	9	0.00065397	0.0046121	0.0264	754	8	-2.5523	0.99818	0.9981	0.999999	3518	0	-2.5523
NCBP1NXF1	9	0.00065982	0.0046511	0.026588	755	6	-3.5384	0.31416	0.61309	0.999999	1706	3	-3.5384
BRCA1THOC5	9	0.00066136	0.0046626	0.026619	756	8	-2.5002	0.4218	0.72155	0.999999	1888	1	-2.5002
RNPC3EXOSC2	9	0.00066206	0.0046718	0.026636	757	7	-2.1672	0.98277	0.99016	0.999999	2992	1	-2.1672
CDK13MDM2	9	0.00066466	0.0046924	0.026718	758	9	-1.1674	0.99934	0.99933	0.999999	3785	0	-1.1674
WDR33SRSF1	9	0.00066778	0.0047062	0.026734	759	9	-2.6199	0.99933	0.99933	0.999999	3784	0	-2.6199
SMN1HNRNPA1	9	0.00066863	0.0047085	0.026734	760	9	-2.8048	0.99933	0.99933	0.999999	3783	0	-2.8048
CPSF3ALYREF	9	0.00067033	0.0047199	0.026734	761	9	-1.2674	0.99933	0.99933	0.999999	3782	0	-1.2674
SMN1HNRNPC	9	0.00067062	0.0047199	0.026734	762	9	-2.4145	0.99933	0.99933	0.999999	3781	0	-2.4145
ERI1ALYREF	9	0.00067892	0.0047635	0.026866	763	9	-0.87838	0.99932	0.99932	0.999999	3780	0	-0.87838
PAPOLGPABPN1	9	0.00067906	0.0047635	0.026866	764	8	-2.2837	0.99759	0.99752	0.999999	3431	0	-2.2837
CCNT2SRSF1	9	0.0006795	0.0047658	0.026866	765	9	-1.7693	0.99932	0.99932	0.999999	3779	0	-1.7693
CNOT7PRMT5	9	0.00067979	0.0047681	0.026866	766	9	-2.973	0.99932	0.99932	0.999999	3778	0	-2.973
XRN2EXOSC7	9	0.00068605	0.0047911	0.02696	767	5	-0.20839	0.92864	0.97323	0.999999	2704	2	-0.20839
WDR33EXOSC4	9	0.00068761	0.0048094	0.026996	768	9	-2.1969	0.99931	0.99932	0.999999	3777	0	-2.1969
XRN1ALYREF	9	0.00068819	0.0048117	0.026996	769	9	-1.0523	0.99931	0.99931	0.999999	3776	0	-1.0523
C17orf85ALYREF	9	0.00068907	0.0048163	0.026996	770	9	-1.219	0.99931	0.99931	0.999999	3775	0	-1.219
RPP30TRA2B	9	0.00069405	0.0048484	0.027141	771	9	-2.3298	0.99931	0.99931	0.999999	3773	0	-2.3298
PAPOLAIWS1	9	0.00069551	0.0048645	0.027196	772	9	-1.5532	0.9993	0.9993	0.999999	3772	0	-1.5532
SRSF11ALYREF	9	0.00069905	0.0048897	0.027301	773	9	-1.5882	0.9993	0.9993	0.999999	3771	0	-1.5882
RNGTTDCP1A	9	0.00070185	0.0049035	0.027343	774	6	-2.1186	0.45356	0.74252	0.999999	1902	3	-2.1186
CPSF4MDM2	9	0.0007029	0.0049195	0.027397	775	9	-1.1448	0.9993	0.99929	0.999999	3770	0	-1.1448
DROSHAEXOSC9	9	0.00070693	0.0049425	0.027489	776	6	-1.3039	0.56001	0.81124	0.999999	2013	3	-1.3039
MCL1PABPN1	9	0.00070797	0.0049516	0.027495	777	9	-3.3899	0.99929	0.99928	0.999999	3768	0	-3.3899
CPSF1HNRNPC	9	0.00070887	0.0049562	0.027495	778	9	-1.3875	0.99929	0.99928	0.999999	3767	0	-1.3875
RNASEH2CHNRNPA1	9	0.00070976	0.0049631	0.027498	779	9	-2.2232	0.99929	0.99928	0.999999	3766	0	-2.2232
CPSF3TRA2B	9	0.00071006	0.00497	0.027501	780	9	-2.1491	0.99929	0.99928	0.999999	3765	0	-2.1491
CDK10NCBP1	9	0.00071618	0.0050021	0.027643	781	6	-1.5322	0.22805	0.51455	0.999999	1598	3	-1.5322
WDR33RBM26	9	0.00071828	0.0050113	0.027658	782	8	-2.4939	0.98979	0.99228	0.999999	3062	1	-2.4939
CSTF2TTRA2B	9	0.00072397	0.0050434	0.02778	783	9	-2.5092	0.99928	0.99927	0.999999	3763	0	-2.5092
CCNT2ZFC3H1	9	0.00072488	0.005048	0.02778	784	9	-1.7551	0.99928	0.99927	0.999999	3762	0	-1.7551
AQRNCBP1	9	0.0007256	0.0050526	0.02778	785	8	-3.5225	0.89932	0.9654	0.999999	2645	1	-3.5225
SYMPKHNRNPA1	9	0.00072702	0.0050663	0.027787	786	9	-5.491	0.99927	0.99927	0.999999	3761	0	-5.491
CTIFHNRNPA1	9	0.00072855	0.0050732	0.027787	787	9	-1.9618	0.99927	0.99926	0.999999	3760	0	-1.9618
SYMPKIWS1	9	0.00072886	0.0050732	0.027787	788	9	-2.1696	0.99927	0.99926	0.999999	3759	0	-2.1696
DROSHASMG1	9	0.0007304	0.0050893	0.027839	789	9	-3.2097	0.99927	0.99926	0.999999	3758	0	-3.2097
NUDT21SMG7	9	0.00073101	0.0051053	0.027869	790	9	-1.4594	0.99927	0.99926	0.999999	3757	0	-1.4594
CPSF2PTBP1	9	0.00073132	0.0051076	0.027869	791	9	-1.8814	0.99927	0.99926	0.999999	3756	0	-1.8814
SRSF11ZFC3H1	9	0.0007344	0.0051443	0.028034	792	9	-1.8375	0.99927	0.99926	0.999999	3755	0	-1.8375
CNOT7THOC5	9	0.00074297	0.0052017	0.028275	793	8	-3.4532	0.99617	0.99604	0.999999	3295	1	-3.4532
SRSF11TRA2B	9	0.00074309	0.0052017	0.028275	794	9	-3.9444	0.99926	0.99926	0.999999	3752	0	-3.9444
RNASEH2AHNRNPA1	9	0.00074559	0.0052109	0.028289	795	9	-2.2751	0.99925	0.99925	0.999999	3751	0	-2.2751
CPSF1NRDE2	9	0.00074873	0.0052315	0.028366	796	9	-1.7279	0.99925	0.99925	0.999999	3750	0	-1.7279
SRSF11ZCCHC8	9	0.00075208	0.0052453	0.028405	797	6	-1.3034	0.96766	0.98723	0.999999	2928	2	-1.3034
CDK19SRSF1	9	0.0007544	0.0052659	0.028473	798	9	-2.4334	0.99925	0.99924	0.999999	3748	0	-2.4334
SRSF11SRSF1	9	0.00075648	0.0052797	0.028473	799	8	-4.192	0.99718	0.99708	0.999999	3388	0	-4.192
CDK20HNRNPA1	9	0.00075662	0.0052797	0.028473	800	9	-2.6674	0.99924	0.99924	0.999999	3747	0	-2.6674
CDK12PTBP1	9	0.00075757	0.0052843	0.028473	801	9	-1.4533	0.99924	0.99924	0.999999	3746	0	-1.4533
CDK20EXOSC7	9	0.00075881	0.005298	0.028501	802	3	0.70789	0.083706	0.26798	0.915023	1269	6	0.70789
MTAPALYREF	9	0.00075948	0.0053026	0.028501	803	9	-0.59363	0.99924	0.99924	0.999999	3745	0	-0.59363
AQRDIS3	9	0.00076234	0.0053164	0.028539	804	9	-2.049	0.99924	0.99923	0.999999	3744	0	-2.049
DROSHASRRT	9	0.0007649	0.0053324	0.02859	805	9	-1.4827	0.99924	0.99923	0.999999	3743	0	-1.4827
SYMPKPTBP1	9	0.00076788	0.0053531	0.028642	806	8	-2.2888	0.99637	0.99623	0.999999	3308	1	-2.2888
SMN1BCL2L1	9	0.00076811	0.0053554	0.028642	807	9	-2.5733	0.99923	0.99923	0.999999	3742	0	-2.5733
ELAC2MDM2	9	0.00076907	0.0053692	0.02868	808	9	-1.0076	0.99923	0.99923	0.999999	3741	0	-1.0076
SYMPKHNRNPC	9	0.00077474	0.0054127	0.028877	809	8	-2.0686	0.99864	0.99863	0.999999	3601	0	-2.0686
CDK11BEXOSC7	9	0.00077927	0.0054357	0.028904	810	6	-0.78513	0.94247	0.97742	0.999999	2752	2	-0.78513
SMN1SMG5	9	0.00077975	0.005438	0.028904	811	9	-1.0516	0.99922	0.99922	0.999999	3740	0	-1.0516
CPSF3THOC2	9	0.00078008	0.005438	0.028904	812	9	-1.3239	0.99922	0.99922	0.999999	3739	0	-1.3239
RNGTTTRA2B	9	0.00078629	0.0054678	0.029027	813	9	-1.7814	0.99921	0.99921	0.999999	3738	0	-1.7814
CCNL2BCL2L1	9	0.00079486	0.0055206	0.029271	814	9	-2.3366	0.99921	0.99921	0.999999	3736	0	-2.3366
CDK11BALYREF	9	0.00079644	0.0055366	0.02932	815	8	-1.0073	0.99836	0.99831	0.999999	3549	0	-1.0073
WDR33PARP1	9	0.00080452	0.0055917	0.029551	816	9	-1.8283	0.9992	0.9992	0.999999	3734	0	-1.8283
CCNT2HNRNPA1	9	0.00080519	0.005594	0.029551	817	9	-2.3937	0.99919	0.9992	0.999999	3733	0	-2.3937
CD81TRA2B	9	0.0008153	0.005672	0.02989	818	9	-3.5705	0.99918	0.99919	0.999999	3732	0	-3.5705
CCNT1ALYREF	9	0.00081666	0.0056766	0.02989	819	9	-1.0187	0.99918	0.99919	0.999999	3731	0	-1.0187
ELAC2PABPN1	9	0.000817	0.0056788	0.02989	820	9	-1.9733	0.99918	0.99919	0.999999	3730	0	-1.9733
CCNT2control	72	0.00081842	0.012171	0.051247	821	48	-0.54289	0.99962	1.0	0.999999	3891	19	-0.54289
CDK9THOC5	9	0.00082301	0.0057178	0.030058	822	8	-2.2428	0.98284	0.99019	0.999999	2993	1	-2.2428
RNGTTHNRNPA1	9	0.00082415	0.0057247	0.030058	823	9	-2.236	0.99918	0.99918	0.999999	3728	0	-2.236
BRCA1MDM2	9	0.00082484	0.0057316	0.030058	824	9	-2.0117	0.99918	0.99918	0.999999	3727	0	-2.0117
CDK7THOC2	9	0.00083068	0.0057637	0.030165	825	9	-1.2941	0.99917	0.99918	0.999999	3726	0	-1.2941
CDK12DIS3	9	0.00083137	0.005766	0.030165	826	9	-0.88736	0.99917	0.99918	0.999999	3725	0	-0.88736
SMN1EXOSC6	9	0.00083759	0.0058004	0.030283	827	9	-1.1405	0.99916	0.99918	0.999999	3724	0	-1.1405
CCNL2DDX39B	9	0.00083794	0.0058027	0.030283	828	9	-2.2546	0.99916	0.99918	0.999999	3723	0	-2.2546
FAM103A1TRA2B	9	0.00083968	0.0058096	0.030283	829	9	-1.9292	0.99916	0.99918	0.999999	3722	0	-1.9292
FAM208AEXOSC8	9	0.00085008	0.0058807	0.030617	830	7	-1.6308	0.99789	0.99781	0.999999	3476	0	-1.6308
DROSHABCL2L1	9	0.000859	0.005945	0.030914	831	9	-1.5927	0.99914	0.99916	0.999999	3720	0	-1.5927
CCNKEXOSC2	9	0.00086325	0.0059702	0.031008	832	6	-2.0648	0.86131	0.95494	0.999999	2554	3	-2.0648
ZRSR2HNRNPA1	9	0.00086649	0.0059977	0.031113	833	9	-2.8423	0.99913	0.99915	0.999999	3719	0	-2.8423
CCNL2EXOSC1	9	0.00086863	0.0060092	0.031135	834	9	-1.4713	0.99913	0.99915	0.999999	3718	0	-1.4713
SRSF11U2AF2	9	0.00087007	0.0060207	0.031154	835	9	-1.4497	0.99913	0.99915	0.999999	3717	0	-1.4497
TAF4TRA2B	9	0.00087115	0.0060344	0.031154	836	9	-1.9047	0.99913	0.99915	0.999999	3716	0	-1.9047
SYMPKDIS3L	9	0.00087144	0.0060344	0.031154	837	8	-1.749	0.99821	0.99815	0.999999	3522	0	-1.749
CPSF4EXOSC8	9	0.00087583	0.0060619	0.031259	838	9	-0.96693	0.99912	0.99914	0.999999	3715	0	-0.96693
CNOT7EXOSC9	9	0.00087877	0.006078	0.031304	839	7	-2.204	0.9428	0.97754	0.999999	2755	2	-2.204
FAM208ATHOC2	9	0.0008857	0.0061308	0.031538	840	6	-0.66041	0.99576	0.99566	0.999999	3277	1	-0.66041
RNGTTALYREF	9	0.00088814	0.0061468	0.031557	841	7	-2.1011	0.98544	0.99082	0.999999	3011	1	-2.1011
MTAPNCBP1	9	0.00088827	0.0061491	0.031557	842	7	-2.7498	0.41117	0.71363	0.999999	1874	2	-2.7498
CPSF1DIS3L	9	0.00089626	0.0062111	0.031837	843	9	-0.71901	0.9991	0.99912	0.999999	3714	0	-0.71901
CNOT7UPF3B	9	0.00090243	0.0062638	0.032019	844	6	-2.2909	0.9613	0.98432	0.999999	2866	2	-2.2909
CDK7ALYREF	9	0.00090255	0.0062638	0.032019	845	9	-1.2506	0.9991	0.99912	0.999999	3713	0	-1.2506
NCBP1RBM26	9	0.00090385	0.0062799	0.032019	846	7	-2.1836	0.74379	0.90709	0.999999	2297	2	-2.1836
REXO2BCL2L1	9	0.00090403	0.0062845	0.032019	847	9	-2.2927	0.9991	0.99911	0.999999	3712	0	-2.2927
REXO2THOC2	9	0.00090626	0.0062959	0.032019	848	9	-0.92309	0.99909	0.99911	0.999999	3711	0	-0.92309
WDR33HNRNPA1	9	0.00090738	0.0063028	0.032019	849	9	-3.174	0.99909	0.9991	0.999999	3710	0	-3.174
MOV10MDM2	9	0.00090812	0.0063051	0.032019	850	9	-0.62623	0.99909	0.9991	0.999999	3709	0	-0.62623
RNASEH2ATRA2B	9	0.00090924	0.0063074	0.032019	851	9	-1.2905	0.99909	0.9991	0.999999	3708	0	-1.2905
CSTF3EXOSC2	9	0.00091261	0.0063258	0.032019	852	9	-1.8112	0.99909	0.99909	0.999999	3707	0	-1.8112
CDK19NCBP1	9	0.00091294	0.0063281	0.032019	853	6	-2.3046	0.35845	0.66044	0.999999	1776	3	-2.3046
CSTF2NCBP1	9	0.00091324	0.0063281	0.032019	854	6	-2.0178	0.065717	0.22838	0.80687	1226	3	-2.0178
NUDT21IWS1	9	0.00091488	0.0063372	0.032028	855	8	-2.7521	0.99856	0.99852	0.999999	3584	0	-2.7521
PARNTRA2B	9	0.00091636	0.0063556	0.032083	856	9	-2.6582	0.99908	0.99909	0.999999	3706	0	-2.6582
C17orf85TRA2B	9	0.00092013	0.0063877	0.032152	857	9	-2.181	0.99908	0.99909	0.999999	3705	0	-2.181
ERCC2NCBP1	9	0.00092094	0.00639	0.032152	858	6	-2.7765	0.4978	0.77175	0.999999	1940	3	-2.7765
CCNL2DIS3L	9	0.00092126	0.0063923	0.032152	859	9	-0.80177	0.99908	0.99909	0.999999	3704	0	-0.80177
XRN2HNRNPA1	9	0.00092202	0.0063992	0.032152	860	9	-1.9593	0.99908	0.99909	0.999999	3703	0	-1.9593
CDK12THOC5	9	0.00092491	0.0064152	0.032167	861	8	-1.237	0.99154	0.99305	0.999999	3095	1	-1.237
SRSF11NCBP1	9	0.00092542	0.0064221	0.032167	862	9	-2.9084	0.99907	0.99908	0.999999	3702	0	-2.9084
CCNT1TRA2B	9	0.00092618	0.0064244	0.032167	863	9	-1.3258	0.99907	0.99908	0.999999	3701	0	-1.3258
CDK9HNRNPA1	9	0.00092884	0.0064382	0.032198	864	9	-2.6055	0.99907	0.99908	0.999999	3700	0	-2.6055
PAN2HNRNPA1	9	0.00092998	0.0064519	0.032204	865	9	-2.4159	0.99907	0.99908	0.999999	3699	0	-2.4159
SRSF11SMG7	9	0.00093075	0.0064542	0.032204	866	9	-0.62679	0.99907	0.99908	0.999999	3698	0	-0.62679
DBR1ALYREF	9	0.00093495	0.0064634	0.032213	867	9	-0.62971	0.99907	0.99908	0.999999	3697	0	-0.62971
NUDT21ZC3H18	9	0.00093993	0.0064978	0.032295	868	9	-1.4168	0.99906	0.99907	0.999999	3696	0	-1.4168
WDR33EXOSC6	9	0.00094032	0.0065001	0.032295	869	9	-1.8694	0.99906	0.99907	0.999999	3695	0	-1.8694
CPSF2ZCCHC8	9	0.00094035	0.0065024	0.032295	870	8	-1.5897	0.99606	0.99594	0.999999	3289	1	-1.5897
CCNKNCBP1	9	0.00094438	0.0065391	0.03244	871	6	-2.7971	0.43148	0.72791	0.999999	1894	3	-2.7971
CPSF1DCP1A	9	0.00094688	0.0065598	0.032502	872	9	-0.9645	0.99905	0.99906	0.999999	3694	0	-0.9645
CDK19HNRNPA1	9	0.00094959	0.0065666	0.032502	873	9	-1.6414	0.99905	0.99905	0.999999	3693	0	-1.6414
CDK11AMDM2	9	0.00095153	0.0065896	0.032547	874	9	-0.48478	0.99905	0.99905	0.999999	3692	0	-0.48478
CPSF4SRRT	9	0.00095309	0.0065987	0.032547	875	9	-1.2173	0.99905	0.99905	0.999999	3691	0	-1.2173
NUDT21SRSF1	9	0.00095387	0.0066079	0.032547	876	9	-2.1736	0.99905	0.99905	0.999999	3690	0	-2.1736
NUDT21HNRNPC	9	0.00095499	0.0066171	0.032547	877	8	-1.8868	0.99236	0.9935	0.999999	3119	1	-1.8868
PAPOLAC17orf85	9	0.00095582	0.006624	0.032547	878	9	-1.1044	0.99904	0.99905	0.999999	3689	0	-1.1044
NUDT21SMG6	9	0.00095621	0.006624	0.032547	879	9	-1.4357	0.99904	0.99904	0.999999	3688	0	-1.4357
CCNT2DIS3	9	0.00095699	0.0066286	0.032547	880	9	-1.8476	0.99904	0.99904	0.999999	3687	0	-1.8476
WDR33PAF1	9	0.00095939	0.0066469	0.032563	881	8	-2.6643	0.99843	0.99836	0.999999	3557	0	-2.6643
FAM103A1EXOSC2	9	0.00095945	0.0066469	0.032563	882	7	-2.1512	0.99586	0.99575	0.999999	3280	1	-2.1512
CNOT7SMG7	9	0.00096752	0.0067112	0.032777	883	8	-1.5801	0.99869	0.99867	0.999999	3613	0	-1.5801
CCNL2EXOSC5	9	0.00096798	0.0067112	0.032777	884	9	-1.3165	0.99903	0.99904	0.999999	3685	0	-1.3165
CDK11BEXOSC2	9	0.00096835	0.0067134	0.032777	885	8	-1.7753	0.99466	0.99482	0.999999	3208	1	-1.7753
CPSF1UPF2	9	0.00097352	0.0067502	0.032912	886	9	-0.80546	0.99903	0.99903	0.999999	3684	0	-0.80546
MOV10EXOSC9	9	0.00097498	0.0067639	0.032912	887	6	-1.1146	0.20357	0.48498	0.999999	1580	3	-1.1146
CCNL2EXOSC7	9	0.0009754	0.0067639	0.032912	888	7	-1.2757	0.99745	0.99733	0.999999	3416	0	-1.2757
SYMPKZC3H18	9	0.00097668	0.0067754	0.032931	889	8	-2.3383	0.99688	0.99679	0.999999	3354	0	-2.3383
CDK9EXOSC1	9	0.00097985	0.0067914	0.032964	890	7	-1.7666	0.8925	0.96392	0.999999	2634	2	-1.7666
SRSF11DDX39B	9	0.00098149	0.0068029	0.032964	891	9	-1.258	0.99902	0.99902	0.999999	3683	0	-1.258
CDK9SF3B1	9	0.00098209	0.0068052	0.032964	892	8	-2.9763	0.99394	0.99437	0.999999	3177	1	-2.9763
CCNT2DDX39B	9	0.00098429	0.0068213	0.032979	893	9	-1.2438	0.99902	0.99902	0.999999	3682	0	-1.2438
XRN2MDM2	9	0.00098469	0.0068236	0.032979	894	9	-0.98665	0.99902	0.99902	0.999999	3681	0	-0.98665
AQRALYREF	9	0.00099072	0.0068557	0.033097	895	9	-1.4386	0.99901	0.999	0.999999	3680	0	-1.4386
BRCA1EXOSC7	9	0.00099852	0.0069176	0.033359	896	7	-2.2244	0.90869	0.96768	0.999999	2657	2	-2.2244
AQRTRA2B	9	0.0010041	0.0069612	0.033532	897	9	-2.5382	0.999	0.99898	0.999999	3678	0	-2.5382
WDR33CD81	9	0.0010069	0.0069864	0.033552	898	9	-2.6307	0.99899	0.99898	0.999999	3677	0	-2.6307
CD81ALYREF	9	0.0010074	0.0069864	0.033552	899	9	-0.72801	0.99899	0.99898	0.999999	3676	0	-0.72801
SYMPKCD81	9	0.0010078	0.0069887	0.033552	900	9	-1.9864	0.99899	0.99898	0.999999	3675	0	-1.9864
FIP1L1HNRNPA1	9	0.0010098	0.0070094	0.033588	901	8	-2.3533	0.99839	0.99834	0.999999	3552	0	-2.3533
CDK9HNRNPC	9	0.0010107	0.0070117	0.033588	902	8	-1.5068	0.95506	0.98182	0.999999	2812	1	-1.5068
CDK8TRA2B	9	0.0010152	0.0070392	0.033682	903	9	-2.9757	0.99898	0.99897	0.999999	3674	0	-2.9757
CDK7NCBP1	9	0.0010221	0.0070828	0.033853	904	7	-2.854	0.82618	0.93969	0.999999	2445	2	-2.854
RNASEH2ANCBP1	9	0.0010264	0.007108	0.033936	905	6	-2.3745	0.40408	0.70657	0.999999	1855	3	-2.3745
CSTF2ALYREF	9	0.0010317	0.0071585	0.034139	906	9	-0.92465	0.99897	0.99895	0.999999	3673	0	-0.92465
CPSF3EXOSC9	9	0.0010337	0.0071791	0.034173	907	6	-1.3147	0.48835	0.76564	0.999999	1928	3	-1.3147
PAPOLAEXOSC1	9	0.0010341	0.0071814	0.034173	908	8	-0.74248	0.99841	0.99835	0.999999	3555	0	-0.74248
TAF4ALYREF	9	0.0010359	0.0071952	0.034201	909	9	-1.1008	0.99896	0.99895	0.999999	3672	0	-1.1008
C17orf85HNRNPA1	9	0.0010389	0.0072227	0.034273	910	9	-4.3059	0.99896	0.99894	0.999999	3670	0	-4.3059
MTAPHNRNPA1	9	0.0010397	0.0072296	0.034273	911	9	-2.2075	0.99896	0.99894	0.999999	3669	0	-2.2075
NCBP1NRDE2	9	0.0010411	0.0072342	0.034273	912	7	-3.2921	0.82871	0.94073	0.999999	2452	1	-3.2921
C19orf43PABPN1	9	0.0010448	0.0072434	0.034279	913	9	-1.3006	0.99896	0.99894	0.999999	3667	0	-1.3006
RNASEH1SMG1	9	0.0010491	0.0072686	0.034361	914	7	-2.508	0.99682	0.99673	0.999999	3345	0	-2.508
DBR1NCBP1	9	0.0010544	0.0072961	0.034453	915	6	-2.7857	0.72711	0.90078	0.999999	2271	3	-2.7857
XRN2BCL2L1	9	0.0010554	0.0073076	0.03447	916	9	-0.96691	0.99894	0.99893	0.999999	3664	0	-0.96691
MCL1HNRNPA1	9	0.0010584	0.0073305	0.03454	917	9	-2.7015	0.99894	0.99893	0.999999	3663	0	-2.7015
NCBP1PTBP1	9	0.0010614	0.0073535	0.03461	918	8	-3.4479	0.98231	0.99004	0.999999	2984	1	-3.4479
CCNCEXOSC7	9	0.001063	0.007365	0.034627	919	3	0.45643	0.101	0.30416	0.999999	1311	6	0.45643
CDK11BSMG1	9	0.00107	0.0074062	0.034783	920	9	-2.1905	0.99893	0.99891	0.999999	3662	0	-2.1905
TAF4EXOSC2	9	0.0010724	0.0074223	0.03482	921	8	-2.6297	0.99097	0.99279	0.999999	3083	1	-2.6297
CNOT7UPF1	9	0.0010751	0.0074361	0.034847	922	9	-2.048	0.99892	0.9989	0.999999	3661	0	-2.048
RNASEH2CEXOSC2	9	0.0010774	0.0074452	0.034852	923	7	-2.014	0.98346	0.99032	0.999999	3000	1	-2.014
CSTF2TMDM2	9	0.0010834	0.0074705	0.034932	924	9	-1.2305	0.99892	0.9989	0.999999	3660	0	-1.2305
DROSHADIS3	9	0.0011001	0.0076035	0.035478	925	9	-0.97246	0.9989	0.99888	0.999999	3659	0	-0.97246
CPSF1TRA2B	9	0.0011005	0.0076035	0.035478	926	9	-2.1837	0.9989	0.99888	0.999999	3658	0	-2.1837
CCNHHNRNPA1	9	0.0011023	0.0076173	0.035503	927	9	-1.8178	0.9989	0.99888	0.999999	3657	0	-1.8178
PAPOLAZFC3H1	9	0.0011054	0.007654	0.035606	928	9	-1.1756	0.99889	0.99887	0.999999	3656	0	-1.1756
RNASEH1MDM2	9	0.0011059	0.0076563	0.035606	929	9	-0.69087	0.99889	0.99887	0.999999	3655	0	-0.69087
CPSF3EXOSC1	9	0.0011083	0.0076701	0.035606	930	8	-1.5154	0.99019	0.99244	0.999999	3068	1	-1.5154
MOV10HNRNPA1	9	0.0011094	0.0076723	0.035606	931	9	-2.6283	0.99889	0.99887	0.999999	3653	0	-2.6283
CCNL2SF3B1	9	0.0011215	0.0077366	0.035835	932	9	-2.3912	0.99888	0.99885	0.999999	3652	0	-2.3912
CPSF3HNRNPC	9	0.0011229	0.0077412	0.035835	933	9	-1.3634	0.99888	0.99885	0.999999	3651	0	-1.3634
PAPOLAPRMT5	9	0.0011238	0.0077503	0.035835	934	9	-1.3524	0.99888	0.99885	0.999999	3650	0	-1.3524
CSTF1HNRNPA1	9	0.0011244	0.0077549	0.035835	935	8	-1.8738	0.99346	0.99411	0.999999	3160	1	-1.8738
CCNT2PTBP1	9	0.0011323	0.0078077	0.035978	936	9	-1.2854	0.99887	0.99884	0.999999	3649	0	-1.2854
CCNT2EXOSC2	9	0.0011333	0.00781	0.035978	937	9	-2.4142	0.99887	0.99884	0.999999	3648	0	-2.4142
PAPOLASMG6	9	0.0011342	0.0078123	0.035978	938	9	-1.5102	0.99887	0.99884	0.999999	3647	0	-1.5102
CPSF1ZCCHC8	9	0.0011351	0.0078192	0.035978	939	9	-0.9723	0.99886	0.99884	0.999999	3646	0	-0.9723
PAN2SMG1	9	0.001143	0.0078742	0.036193	940	6	-2.5947	0.82699	0.94005	0.999999	2448	3	-2.5947
CDK9DDX39B	9	0.0011456	0.0078926	0.036239	941	9	-2.102	0.99885	0.99884	0.999999	3645	0	-2.102
ZRSR2MDM2	9	0.001152	0.0079453	0.036442	942	9	-0.90869	0.99885	0.99883	0.999999	3644	0	-0.90869
PARNSMG1	9	0.0011541	0.0079545	0.036446	943	8	-2.0031	0.99768	0.99761	0.999999	3446	0	-2.0031
CCNL2DIS3	9	0.0011599	0.0080073	0.036631	944	9	-1.71	0.99884	0.99882	0.999999	3643	0	-1.71
PAN2THOC2	9	0.0011608	0.0080119	0.036631	945	9	-0.42098	0.99884	0.99882	0.999999	3642	0	-0.42098
CSTF1MDM2	9	0.0011633	0.0080394	0.0367	946	8	-1.1934	0.99555	0.99549	0.999999	3264	1	-1.1934
